Name   |   Ref (MP2/CBS) (A.U.)   |   Base (MP2/aDZ) (A.U.)   |   ACP_Comp (A.U.)   
bse49_B-P_17_AB   |   -614.763296   |   -614.340402   |   -614.763745   
bse49_B-P_18_AB   |   -520.557922   |   -520.248698   |   -520.558057   
bse49_B-P_1_A   |   -459.782325   |   -459.550686   |   -459.78236   
bse49_B-P_1_AB   |   -485.788963   |   -485.513528   |   -485.789189   
bse49_B-P_20_AB   |   -614.762915   |   -614.340358   |   -614.76314   
bse49_B-P_21_AB   |   -1436.895955   |   -1436.404175   |   -1436.896111   
bse49_B-P_21_B   |   -1260.423618   |   -1260.171304   |   -1260.422964   
bse49_B-P_22_A   |   -120.48581   |   -120.318347   |   -120.485905   
bse49_B-P_22_AB   |   -462.676687   |   -462.440208   |   -462.677395   
bse49_B-P_22_B   |   -342.047123   |   -341.987331   |   -342.04644   
bse49_B-P_23_AB   |   -840.61241   |   -839.888776   |   -840.612643   
bse49_B-P_24_AB   |   -762.12446   |   -761.510643   |   -762.124584   
bse49_B-P_25_AB   |   -801.368271   |   -800.699961   |   -801.368414   
bse49_B-P_26_A   |   -499.030572   |   -498.744874   |   -499.030817   
bse49_B-P_26_AB   |   -600.274355   |   -599.847062   |   -600.274801   
bse49_B-P_27_AB   |   -822.080806   |   -821.394213   |   -822.082051   
bse49_B-P_28_AB   |   -520.50345   |   -520.200333   |   -520.502955   
bse49_B-P_29_AB   |   -460.177954   |   -459.962758   |   -460.177789   
bse49_B-P_2_AB   |   -752.116872   |   -751.513895   |   -752.116206   
bse49_B-P_30_AB   |   -598.724835   |   -598.316284   |   -598.724082   
bse49_B-P_31_AB   |   -711.928541   |   -711.382359   |   -711.928635   
bse49_B-P_32_AB   |   -637.969831   |   -637.506675   |   -637.969915   
bse49_B-P_33_AB   |   -677.248908   |   -676.728002   |   -677.248754   
bse49_B-P_34_A   |   -198.949878   |   -198.669042   |   -198.949921   
bse49_B-P_34_AB   |   -619.636096   |   -619.169657   |   -619.636091   
bse49_B-P_35_A   |   -537.069483   |   -536.737166   |   -537.069801   
bse49_B-P_35_AB   |   -563.077129   |   -562.701329   |   -563.077215   
bse49_B-P_36_A   |   -497.795436   |   -497.518104   |   -497.795636   
bse49_B-P_36_AB   |   -523.80186   |   -523.480894   |   -523.802169   
bse49_B-P_37_A   |   -576.323923   |   -575.936845   |   -576.323832   
bse49_B-P_37_AB   |   -602.330347   |   -601.899901   |   -602.33007   
bse49_B-P_38_A   |   -458.550663   |   -458.326253   |   -458.550381   
bse49_B-P_38_AB   |   -484.555963   |   -484.28787   |   -484.556276   
bse49_B-P_39_AB   |   -765.010314   |   -764.38556   |   -765.010323   
bse49_B-P_39_B   |   -540.502459   |   -540.178196   |   -540.503026   
bse49_B-P_3_AB   |   -636.268272   |   -635.79588   |   -636.268355   
bse49_B-P_40_AB   |   -677.244476   |   -676.727384   |   -677.244573   
bse49_B-P_42_AB   |   -722.86821   |   -722.313387   |   -722.868216   
bse49_B-P_43_A   |   -436.576875   |   -436.384711   |   -436.57696   
bse49_B-P_43_AB   |   -462.584246   |   -462.348167   |   -462.584958   
bse49_B-P_44_A   |   -381.296563   |   -381.176516   |   -381.29612   
bse49_B-P_44_AB   |   -407.301788   |   -407.137555   |   -407.301761   
bse49_B-P_45_AB   |   -446.554818   |   -446.337293   |   -446.554926   
bse49_B-P_46_AB   |   -485.82406   |   -485.54637   |   -485.824086   
bse49_B-P_47_AB   |   -635.043415   |   -634.578907   |   -635.043961   
bse49_B-P_48_AB   |   -481.247461   |   -481.001109   |   -481.247408   
bse49_B-P_49_A   |   -459.783271   |   -459.55207   |   -459.783294   
bse49_B-P_49_AB   |   -485.789635   |   -485.514913   |   -485.78971   
bse49_B-P_4_A   |   -420.53846   |   -420.362651   |   -420.538493   
bse49_B-P_4_AB   |   -597.024227   |   -596.607376   |   -597.02425   
bse49_B-P_50_AB   |   -368.052627   |   -367.948432   |   -368.052445   
bse49_B-P_51_AB   |   -423.41639   |   -423.236593   |   -423.41656   
bse49_B-P_52_A   |   -445.93511   |   -445.727266   |   -445.935336   
bse49_B-P_52_AB   |   -550.477548   |   -550.112575   |   -550.476547   
bse49_B-P_53_AB   |   -797.253608   |   -796.58945   |   -797.252852   
bse49_B-P_54_AB   |   -559.771739   |   -559.411538   |   -559.771607   
bse49_B-P_55_AB   |   -599.027669   |   -598.610868   |   -599.027024   
bse49_B-P_56_A   |   -533.732182   |   -533.417557   |   -533.73177   
bse49_B-P_56_AB   |   -638.271884   |   -637.79946   |   -638.271181   
bse49_B-P_56_B   |   -104.382188   |   -104.233294   |   -104.382591   
bse49_B-P_57_AB   |   -654.100646   |   -653.620685   |   -654.101186   
bse49_B-P_59_AB   |   -749.206941   |   -748.602319   |   -749.207295   
bse49_B-P_5_AB   |   -446.544852   |   -446.325144   |   -446.54506   
bse49_B-P_60_AB   |   -804.501873   |   -803.82376   |   -804.501898   
bse49_B-P_61_AB   |   -804.503777   |   -803.825837   |   -804.504239   
bse49_B-P_62_AB   |   -953.530748   |   -952.677504   |   -953.530493   
bse49_B-P_63_AB   |   -953.531081   |   -952.67779   |   -953.530858   
bse49_B-P_64_AB   |   -788.455505   |   -787.796611   |   -788.455975   
bse49_B-P_65_AB   |   -788.454932   |   -787.795041   |   -788.455516   
bse49_B-P_66_AB   |   -557.779779   |   -557.418182   |   -557.779737   
bse49_B-P_67_AB   |   -518.530176   |   -518.227536   |   -518.530138   
bse49_B-P_68_AB   |   -595.794715   |   -595.386689   |   -595.794945   
bse49_B-P_69_AB   |   -673.967014   |   -673.460857   |   -673.967337   
bse49_B-P_70_AB   |   -482.539528   |   -482.27659   |   -482.53937   
bse49_B-P_71_AB   |   -443.291878   |   -443.088269   |   -443.291649   
bse49_B-P_73_AB   |   -1169.833964   |   -1168.717561   |   -1169.833326   
bse49_B-P_74_AB   |   -1361.656045   |   -1361.26268   |   -1361.655523   
bse49_B-P_75_AB   |   -641.722227   |   -641.256685   |   -641.723048   
bse49_B-P_76_AB   |   -752.809707   |   -752.182602   |   -752.80929   
bse49_B-P_77_A   |   -458.552242   |   -458.327935   |   -458.552042   
bse49_B-P_77_AB   |   -635.03702   |   -634.571856   |   -635.037035   
bse49_B-P_78_A   |   -623.766553   |   -623.348399   |   -623.765896   
bse49_B-P_78_AB   |   -649.777144   |   -649.315155   |   -649.776723   
bse49_B-P_79_AB   |   -637.988874   |   -637.524194   |   -637.988552   
bse49_B-P_7_AB   |   -485.796848   |   -485.517501   |   -485.797178   
bse49_B-P_80_AB   |   -598.740954   |   -598.335724   |   -598.740775   
bse49_B-P_82_AB   |   -788.45196   |   -787.79305   |   -788.453181   
bse49_B-P_83_AB   |   -654.076357   |   -653.594794   |   -654.076304   
bse49_B-P_84_A   |   -572.975232   |   -572.604838   |   -572.97483   
bse49_B-P_84_AB   |   -598.99107   |   -598.576861   |   -598.990409   
bse49_B-P_86_A   |   -136.571846   |   -136.385617   |   -136.571064   
bse49_B-P_86_AB   |   -478.762669   |   -478.507668   |   -478.762849   
bse49_B-P_87_AB   |   -1182.047318   |   -1181.397225   |   -1182.048227   
bse49_B-P_8_A   |   -840.488314   |   -840.272853   |   -840.487736   
bse49_B-P_8_AB   |   -1016.958353   |   -1016.502494   |   -1016.957581   
bse49_B-P_9_AB   |   -597.03053   |   -596.609958   |   -597.030245   
bse49_B-S_10_AB   |   -1251.170016   |   -1250.432017   |   -1251.169009   
bse49_B-S_11_A   |   -1852.780831   |   -1852.261782   |   -1852.779673   
bse49_B-S_11_AB   |   -2674.388584   |   -2673.6795   |   -2674.388948   
bse49_B-S_11_B   |   -821.452553   |   -821.266022   |   -821.451202   
bse49_B-S_12_AB   |   -1166.012044   |   -1165.379704   |   -1166.012025   
bse49_B-S_13_AB   |   -1298.403311   |   -1298.020043   |   -1298.402981   
bse49_B-S_14_A   |   -874.556137   |   -874.281949   |   -874.556102   
bse49_B-S_14_AB   |   -1696.15985   |   -1695.695522   |   -1696.159708   
bse49_B-S_15_AB   |   -1864.815331   |   -1863.797676   |   -1864.817212   
bse49_B-S_16_AB   |   -1319.067425   |   -1318.671185   |   -1319.067037   
bse49_B-S_16_B   |   -497.444939   |   -497.244366   |   -497.443955   
bse49_B-S_17_AB   |   -1486.473795   |   -1485.863646   |   -1486.473528   
bse49_B-S_18_A   |   -502.160718   |   -501.937305   |   -502.160724   
bse49_B-S_18_AB   |   -900.627103   |   -900.321147   |   -900.627803   
bse49_B-S_19_AB   |   -424.33243   |   -424.214677   |   -424.332884   
bse49_B-S_1_AB   |   -1734.180556   |   -1733.66937   |   -1734.180531   
bse49_B-S_20_AB   |   -1163.866492   |   -1163.239877   |   -1163.86751   
bse49_B-S_21_AB   |   -1265.18929   |   -1264.435945   |   -1265.190371   
bse49_B-S_22_AB   |   -1167.204707   |   -1166.558843   |   -1167.203825   
bse49_B-S_23_AB   |   -1873.772345   |   -1873.098743   |   -1873.772433   
bse49_B-S_24_A   |   -555.264389   |   -554.964842   |   -555.26365   
bse49_B-S_24_AB   |   -1376.894536   |   -1376.400902   |   -1376.893614   
bse49_B-S_25_AB   |   -1337.650573   |   -1337.212718   |   -1337.650061   
bse49_B-S_25_B   |   -821.453867   |   -821.267648   |   -821.453499   
bse49_B-S_26_AB   |   -1144.9374   |   -1144.336591   |   -1144.936957   
bse49_B-S_27_AB   |   -1251.1726   |   -1250.434775   |   -1251.172457   
bse49_B-S_28_AB   |   -463.574403   |   -463.396952   |   -463.574761   
bse49_B-S_29_AB   |   -1259.158011   |   -1258.82972   |   -1259.157811   
bse49_B-S_2_AB   |   -1068.849763   |   -1068.341566   |   -1068.850494   
bse49_B-S_30_A   |   -835.30982   |   -835.090696   |   -835.309606   
bse49_B-S_30_AB   |   -1656.913737   |   -1656.503942   |   -1656.913666   
bse49_B-S_30_B   |   -821.455024   |   -821.268898   |   -821.455476   
bse49_B-S_31_AB   |   -1511.968985   |   -1511.385945   |   -1511.968878   
bse49_B-S_32_A   |   -1045.543199   |   -1045.001621   |   -1045.541349   
bse49_B-S_32_AB   |   -1270.105339   |   -1269.264411   |   -1270.105099   
bse49_B-S_33_AB   |   -1219.913092   |   -1219.643588   |   -1219.91302   
bse49_B-S_34_AB   |   -1617.665889   |   -1617.314619   |   -1617.666002   
bse49_B-S_34_B   |   -796.05888   |   -795.899814   |   -796.058283   
bse49_B-S_35_AB   |   -1563.792431   |   -1563.081453   |   -1563.793531   
bse49_B-S_36_AB   |   -1768.11482   |   -1767.155255   |   -1768.115529   
bse49_B-S_37_A   |   -589.984242   |   -589.656102   |   -589.984074   
bse49_B-S_37_AB   |   -1411.612085   |   -1411.088796   |   -1411.612904   
bse49_B-S_38_A   |   -629.229396   |   -628.845905   |   -629.229006   
bse49_B-S_38_AB   |   -1450.858272   |   -1450.280376   |   -1450.858976   
bse49_B-S_39_AB   |   -1207.291335   |   -1206.602263   |   -1207.290811   
bse49_B-S_40_A   |   -371.340182   |   -370.837312   |   -371.340042   
bse49_B-S_40_AB   |   -769.805329   |   -769.221665   |   -769.806545   
bse49_B-S_41_A   |   -948.514094   |   -948.156247   |   -948.513763   
bse49_B-S_41_AB   |   -1770.125225   |   -1769.575845   |   -1770.124715   
bse49_B-S_42_AB   |   -1450.583897   |   -1450.01287   |   -1450.583495   
bse49_B-S_43_A   |   -516.017757   |   -515.773424   |   -516.017193   
bse49_B-S_45_AB   |   -1251.169   |   -1250.431758   |   -1251.169843   
bse49_B-S_46_AB   |   -1376.891785   |   -1376.400064   |   -1376.892404   
bse49_B-S_47_A   |   -2212.751168   |   -2212.264083   |   -2212.750723   
bse49_B-S_47_AB   |   -3034.357314   |   -3033.6804   |   -3034.357575   
bse49_B-S_48_A   |   -1132.860166   |   -1132.274271   |   -1132.860007   
bse49_B-S_48_AB   |   -1954.4672   |   -1953.690849   |   -1954.467794   
bse49_B-S_49_AB   |   -1167.202828   |   -1166.556958   |   -1167.201765   
bse49_B-S_4_AB   |   -1376.891074   |   -1376.396805   |   -1376.890721   
bse49_B-S_50_A   |   -554.038245   |   -553.747417   |   -554.037952   
bse49_B-S_50_AB   |   -778.606862   |   -778.016326   |   -778.607551   
bse49_B-S_51_AB   |   -909.948734   |   -909.186655   |   -909.949968   
bse49_B-S_5_A   |   -1492.818427   |   -1492.266401   |   -1492.818259   
bse49_B-S_5_AB   |   -2314.425769   |   -2313.68345   |   -2314.426585   
bse49_B-S_6_A   |   -857.437826   |   -857.266076   |   -857.437328   
bse49_B-S_6_AB   |   -1679.058909   |   -1678.692569   |   -1679.058945   
bse49_B-S_7_AB   |   -1987.157584   |   -1986.470131   |   -1987.15908   
bse49_B-S_8_AB   |   -1350.33936   |   -1349.479395   |   -1350.339281   
bse49_B-S_9_AB   |   -1350.348391   |   -1349.488999   |   -1350.349385   
bse49_B-Si_10_AB   |   -434.549575   |   -434.2769   |   -434.549763   
bse49_B-Si_11_AB   |   -700.843061   |   -700.249364   |   -700.843039   
bse49_B-Si_12_A   |   -408.532042   |   -408.303414   |   -408.531666   
bse49_B-Si_12_AB   |   -585.020375   |   -584.55293   |   -585.020751   
bse49_B-Si_13_AB   |   -695.794294   |   -695.203428   |   -695.794315   
bse49_B-Si_14_A   |   -369.293016   |   -369.119916   |   -369.292487   
bse49_B-Si_14_AB   |   -545.78108   |   -545.368572   |   -545.781198   
bse49_B-Si_15_AB   |   -470.535726   |   -470.222018   |   -470.53592   
bse49_B-Si_16_AB   |   -395.28993   |   -395.075747   |   -395.290278   
bse49_B-Si_17_AB   |   -469.287127   |   -468.986484   |   -469.287221   
bse49_B-Si_18_AB   |   -563.488549   |   -563.075608   |   -563.489799   
bse49_B-Si_19_AB   |   -563.488043   |   -563.075252   |   -563.488993   
bse49_B-Si_1_A   |   -408.517455   |   -408.292696   |   -408.517471   
bse49_B-Si_1_AB   |   -434.515263   |   -434.249645   |   -434.515801   
bse49_B-Si_20_A   |   -1248.468882   |   -1248.166392   |   -1248.469178   
bse49_B-Si_20_AB   |   -1424.96106   |   -1424.419861   |   -1424.961203   
bse49_B-Si_21_AB   |   -411.406006   |   -411.178631   |   -411.4061   
bse49_B-Si_21_B   |   -290.776591   |   -290.724483   |   -290.776566   
bse49_B-Si_22_AB   |   -789.367245   |   -788.652447   |   -789.36688   
bse49_B-Si_23_AB   |   -710.883126   |   -710.277625   |   -710.882995   
bse49_B-Si_24_AB   |   -750.123297   |   -749.463083   |   -750.123225   
bse49_B-Si_25_A   |   -622.82875   |   -622.340167   |   -622.8286   
bse49_B-Si_25_AB   |   -847.368027   |   -846.583597   |   -847.36889   
bse49_B-Si_26_AB   |   -750.147128   |   -749.483652   |   -750.146913   
bse49_B-Si_27_AB   |   -915.229093   |   -914.372745   |   -915.229554   
bse49_B-Si_28_AB   |   -954.46917   |   -953.55817   |   -954.469306   
bse49_B-Si_29_A   |   -382.912668   |   -382.749173   |   -382.912616   
bse49_B-Si_29_AB   |   -408.915526   |   -408.709878   |   -408.915205   
bse49_B-Si_2_AB   |   -700.843591   |   -700.250642   |   -700.84335   
bse49_B-Si_30_AB   |   -547.450558   |   -547.052136   |   -547.450833   
bse49_B-Si_31_AB   |   -586.698483   |   -586.244851   |   -586.699217   
bse49_B-Si_32_AB   |   -625.977189   |   -625.465079   |   -625.976682   
bse49_B-Si_33_A   |   -485.802428   |   -485.477002   |   -485.802571   
bse49_B-Si_33_AB   |   -511.801081   |   -511.434671   |   -511.801885   
bse49_B-Si_34_A   |   -446.528426   |   -446.257968   |   -446.528776   
bse49_B-Si_34_AB   |   -472.52446   |   -472.212953   |   -472.525451   
bse49_B-Si_35_A   |   -525.056429   |   -524.676191   |   -525.056071   
bse49_B-Si_35_AB   |   -551.053462   |   -550.632398   |   -551.053889   
bse49_B-Si_36_A   |   -407.284917   |   -407.067521   |   -407.284944   
bse49_B-Si_36_AB   |   -433.282252   |   -433.023544   |   -433.28281   
bse49_B-Si_37_A   |   -588.570745   |   -588.116187   |   -588.571164   
bse49_B-Si_38_AB   |   -625.967765   |   -625.460442   |   -625.968464   
bse49_B-Si_39_AB   |   -870.14831   |   -869.334195   |   -870.148523   
bse49_B-Si_3_AB   |   -585.00509   |   -584.540684   |   -585.005465   
bse49_B-Si_40_AB   |   -671.619148   |   -671.072693   |   -671.61922   
bse49_B-Si_41_AB   |   -395.275461   |   -395.067341   |   -395.275941   
bse49_B-Si_42_AB   |   -434.556865   |   -434.287987   |   -434.556631   
bse49_B-Si_42_B   |   -330.034419   |   -329.921391   |   -330.034284   
bse49_B-Si_43_AB   |   -583.782006   |   -583.325915   |   -583.782379   
bse49_B-Si_44_AB   |   -429.959801   |   -429.723287   |   -429.96126   
bse49_B-Si_45_A   |   -408.51614   |   -408.291871   |   -408.516163   
bse49_B-Si_46_AB   |   -316.772534   |   -316.678075   |   -316.772844   
bse49_B-Si_47_AB   |   -372.145788   |   -371.975177   |   -372.145723   
bse49_B-Si_48_AB   |   -745.990173   |   -745.334469   |   -745.989603   
bse49_B-Si_49_AB   |   -508.487355   |   -508.136636   |   -508.487918   
bse49_B-Si_4_A   |   -369.273428   |   -369.104552   |   -369.27352   
bse49_B-Si_4_AB   |   -545.761094   |   -545.352324   |   -545.761442   
bse49_B-Si_50_AB   |   -720.220042   |   -719.932439   |   -720.221376   
bse49_B-Si_50_B   |   -429.386883   |   -429.156279   |   -429.387184   
bse49_B-Si_52_AB   |   -509.795341   |   -509.42347   |   -509.795642   
bse49_B-Si_53_AB   |   -697.942827   |   -697.346303   |   -697.942976   
bse49_B-Si_54_AB   |   -753.240305   |   -752.570439   |   -753.240205   
bse49_B-Si_55_AB   |   -753.233057   |   -752.562694   |   -753.231405   
bse49_B-Si_56_AB   |   -902.267123   |   -901.422012   |   -902.266864   
bse49_B-Si_58_AB   |   -737.191244   |   -736.540492   |   -737.191539   
bse49_B-Si_59_AB   |   -737.190964   |   -736.539127   |   -737.191367   
bse49_B-Si_5_AB   |   -395.270016   |   -395.059663   |   -395.270656   
bse49_B-Si_60_AB   |   -506.521706   |   -506.168173   |   -506.521746   
bse49_B-Si_61_AB   |   -467.262876   |   -466.969404   |   -467.262916   
bse49_B-Si_62_AB   |   -544.532798   |   -544.133395   |   -544.533151   
bse49_B-Si_63_AB   |   -622.695961   |   -622.19776   |   -622.69567   
bse49_B-Si_64_AB   |   -431.277041   |   -431.022483   |   -431.277211   
bse49_B-Si_65_AB   |   -392.01835   |   -391.823982   |   -392.018647   
bse49_B-Si_67_AB   |   -1118.57126   |   -1117.463177   |   -1118.571063   
bse49_B-Si_68_A   |   -1668.418441   |   -1668.078779   |   -1668.419163   
bse49_B-Si_68_AB   |   -1769.66646   |   -1769.185935   |   -1769.665982   
bse49_B-Si_69_AB   |   -689.824641   |   -689.229454   |   -689.825369   
bse49_B-Si_6_A   |   -443.220058   |   -442.968354   |   -443.220388   
bse49_B-Si_6_AB   |   -547.744482   |   -547.337062   |   -547.74438   
bse49_B-Si_70_AB   |   -701.54463   |   -700.925572   |   -701.544576   
bse49_B-Si_71_A   |   -407.28618   |   -407.068857   |   -407.286092   
bse49_B-Si_71_AB   |   -583.77257   |   -583.315338   |   -583.772726   
bse49_B-Si_72_AB   |   -586.722776   |   -586.267146   |   -586.722572   
bse49_B-Si_73_AB   |   -547.464764   |   -547.069027   |   -547.464652   
bse49_B-Si_75_AB   |   -737.192508   |   -736.541795   |   -737.193735   
bse49_B-Si_76_AB   |   -602.825582   |   -602.351693   |   -602.825333   
bse49_B-Si_77_AB   |   -1080.297127   |   -1079.245781   |   -1080.29732   
bse49_B-Si_78_A   |   -606.359941   |   -606.219285   |   -606.358928   
bse49_B-Si_78_AB   |   -897.273121   |   -897.072908   |   -897.27241   
bse49_B-Si_79_AB   |   -1335.174575   |   -1334.281682   |   -1335.175821   
bse49_B-Si_7_AB   |   -434.528973   |   -434.259447   |   -434.52947   
bse49_B-Si_80_AB   |   -975.222499   |   -974.289733   |   -975.223097   
bse49_B-Si_81_AB   |   -875.960021   |   -875.160911   |   -875.960149   
bse49_B-Si_82_AB   |   -735.855264   |   -735.221362   |   -735.854228   
