Name   |   Ref (HF/aDZ + (C/CBS - C/aDZ)) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_C (A.U.)
bse49_B-Si_14_AB   |   -544.774263   |   -544.474991   |   -544.774093
bse49_B-Si_15_AB   |   -469.75171   |   -469.525117   |   -469.751713
bse49_B-Si_16_AB   |   -394.732982   |   -394.578877   |   -394.733232
bse49_B-Si_17_AB   |   -468.539018   |   -468.321502   |   -468.539217
bse49_B-Si_18_AB   |   -562.365941   |   -562.054484   |   -562.367531
bse49_B-Si_19_AB   |   -562.364979   |   -562.053444   |   -562.366199
bse49_B-Si_1_A   |   -407.912908   |   -407.747876   |   -407.912848
bse49_B-Si_1_AB   |   -433.79658   |   -433.600057   |   -433.796997
bse49_B-Si_20_A   |   -1247.871369   |   -1247.644003   |   -1247.871727
bse49_B-Si_20_AB   |   -1423.805504   |   -1423.400841   |   -1423.805326
bse49_B-Si_21_AB   |   -410.814752   |   -410.647983   |   -410.814416
bse49_B-Si_21_B   |   -290.657397   |   -290.62584   |   -290.657251
bse49_B-Si_22_AB   |   -787.566711   |   -787.035974   |   -787.565858
bse49_B-Si_23_AB   |   -709.407203   |   -708.963195   |   -709.40694
bse49_B-Si_24_AB   |   -748.485852   |   -747.998397   |   -748.485299
bse49_B-Si_25_A   |   -621.718435   |   -621.367925   |   -621.719096
bse49_B-Si_25_AB   |   -845.671432   |   -845.115667   |   -845.672243
bse49_B-Si_26_AB   |   -748.506005   |   -748.017367   |   -748.505573
bse49_B-Si_27_AB   |   -913.113697   |   -912.481479   |   -913.113747
bse49_B-Si_28_AB   |   -952.191587   |   -951.515947   |   -952.191071
bse49_B-Si_29_A   |   -382.498213   |   -382.383132   |   -382.498388
bse49_B-Si_29_AB   |   -408.388685   |   -408.241231   |   -408.388593
bse49_B-Si_2_AB   |   -699.173724   |   -698.721248   |   -699.173269
bse49_B-Si_30_AB   |   -546.356822   |   -546.056865   |   -546.35699
bse49_B-Si_31_AB   |   -585.441418   |   -585.098138   |   -585.4421
bse49_B-Si_32_AB   |   -624.555913   |   -624.166781   |   -624.555674
bse49_B-Si_33_A   |   -484.898166   |   -484.65186   |   -484.898345
bse49_B-Si_33_AB   |   -510.787018   |   -510.509577   |   -510.787655
bse49_B-Si_34_A   |   -445.787449   |   -445.584997   |   -445.787667
bse49_B-Si_34_AB   |   -471.673682   |   -471.439866   |   -471.674467
bse49_B-Si_35_A   |   -523.990431   |   -523.700987   |   -523.989986
bse49_B-Si_35_AB   |   -549.876957   |   -549.556388   |   -549.877255
bse49_B-Si_36_A   |   -406.704762   |   -406.545849   |   -406.704922
bse49_B-Si_36_AB   |   -432.592526   |   -432.402062   |   -432.593305
bse49_B-Si_37_A   |   -587.723415   |   -587.429148   |   -587.723713
bse49_B-Si_38_AB   |   -624.545183   |   -624.15804   |   -624.545615
bse49_B-Si_39_AB   |   -868.351754   |   -867.777529   |   -868.351614
bse49_B-Si_3_AB   |   -583.841139   |   -583.499364   |   -583.841275
bse49_B-Si_40_AB   |   -670.307597   |   -669.908627   |   -670.307534
bse49_B-Si_41_AB   |   -394.72506   |   -394.572189   |   -394.725256
bse49_B-Si_42_AB   |   -433.837961   |   -433.639368   |   -433.837683
bse49_B-Si_42_B   |   -329.751165   |   -329.674072   |   -329.751085
bse49_B-Si_43_AB   |   -582.649385   |   -582.315035   |   -582.649808
bse49_B-Si_44_AB   |   -429.382389   |   -429.211968   |   -429.383708
bse49_B-Si_45_A   |   -407.90971   |   -407.744829   |   -407.90968
bse49_B-Si_46_AB   |   -316.544966   |   -316.481179   |   -316.545183
bse49_B-Si_47_AB   |   -371.716628   |   -371.594563   |   -371.716094
bse49_B-Si_48_AB   |   -744.419588   |   -743.945608   |   -744.419172
bse49_B-Si_49_AB   |   -507.582724   |   -507.322568   |   -507.583309
bse49_B-Si_4_A   |   -368.829868   |   -368.708701   |   -368.829924
bse49_B-Si_4_AB   |   -544.758291   |   -544.460193   |   -544.758455
bse49_B-Si_50_AB   |   -719.51587   |   -719.311798   |   -719.516488
bse49_B-Si_50_B   |   -428.824104   |   -428.659672   |   -428.824175
bse49_B-Si_52_AB   |   -508.845797   |   -508.574597   |   -508.845705
bse49_B-Si_53_AB   |   -696.398761   |   -695.953603   |   -696.398915
bse49_B-Si_54_AB   |   -751.49865   |   -750.99638   |   -751.498621
bse49_B-Si_55_AB   |   -751.493631   |   -750.991448   |   -751.492367
bse49_B-Si_56_AB   |   -900.09279   |   -899.459554   |   -900.092776
bse49_B-Si_58_AB   |   -735.480437   |   -734.99254   |   -735.480427
bse49_B-Si_59_AB   |   -735.482848   |   -734.994516   |   -735.483143
bse49_B-Si_5_AB   |   -394.717153   |   -394.564273   |   -394.717747
bse49_B-Si_60_AB   |   -505.680013   |   -505.425582   |   -505.679986
bse49_B-Si_61_AB   |   -466.585831   |   -466.376609   |   -466.585786
bse49_B-Si_62_AB   |   -543.56171   |   -543.271467   |   -543.562057
bse49_B-Si_63_AB   |   -621.375463   |   -621.002968   |   -621.37546
bse49_B-Si_64_AB   |   -430.657951   |   -430.476286   |   -430.658089
bse49_B-Si_65_AB   |   -391.563858   |   -391.427461   |   -391.564028
bse49_B-Si_67_AB   |   -1116.099242   |   -1115.295645   |   -1116.099329
bse49_B-Si_68_A   |   -1667.824579   |   -1667.567469   |   -1667.825084
bse49_B-Si_68_AB   |   -1768.737846   |   -1768.375733   |   -1768.737416
bse49_B-Si_69_AB   |   -688.647051   |   -688.247091   |   -688.647558
bse49_B-Si_6_A   |   -442.592061   |   -442.40886   |   -442.592437
bse49_B-Si_6_AB   |   -546.678087   |   -546.373506   |   -546.678219
bse49_B-Si_70_AB   |   -699.917726   |   -699.452112   |   -699.917415
bse49_B-Si_71_A   |   -406.705333   |   -406.546498   |   -406.70548
bse49_B-Si_71_AB   |   -582.633009   |   -582.297298   |   -582.633286
bse49_B-Si_72_AB   |   -585.467308   |   -585.122637   |   -585.467174
bse49_B-Si_73_AB   |   -546.374261   |   -546.074542   |   -546.374161
bse49_B-Si_75_AB   |   -735.482399   |   -734.994358   |   -735.483488
bse49_B-Si_76_AB   |   -601.528866   |   -601.170908   |   -601.528168
bse49_B-Si_77_AB   |   -1077.69752   |   -1076.921792   |   -1077.698282
bse49_B-Si_78_A   |   -606.036622   |   -605.945481   |   -606.035848
bse49_B-Si_78_AB   |   -896.795517   |   -896.664846   |   -896.794647
bse49_B-Si_79_AB   |   -1333.060066   |   -1332.398849   |   -1333.060761
bse49_B-Si_7_AB   |   -433.810881   |   -433.613105   |   -433.811236
bse49_B-Si_80_AB   |   -973.026429   |   -972.351438   |   -973.027062
bse49_B-Si_81_AB   |   -874.007738   |   -873.42018   |   -874.007974
bse49_B-Si_82_AB   |   -734.189669   |   -733.71155   |   -734.189191
bse49_B-Si_82_B   |   -478.470969   |   -478.260056   |   -478.470211
bse49_B-Si_83_AB   |   -585.45089   |   -585.106431   |   -585.451014
bse49_B-Si_84_AB   |   -624.544783   |   -624.156064   |   -624.544655
bse49_B-Si_8_A   |   -827.909527   |   -827.712042   |   -827.909437
bse49_B-Si_8_AB   |   -1003.843002   |   -1003.468622   |   -1003.842906
bse49_B-Si_9_AB   |   -583.868182   |   -583.524334   |   -583.867985
bse49_P-C_10_AB   |   -795.175966   |   -794.68055   |   -795.176163
bse49_P-C_10_B   |   -566.807966   |   -566.548212   |   -566.806963
bse49_P-C_11_AB   |   -684.708774   |   -684.307595   |   -684.708968
bse49_P-C_12_AB   |   -459.767946   |   -459.586703   |   -459.768
bse49_P-C_13_AB   |   -588.332611   |   -588.035874   |   -588.333091
bse49_P-C_14_AB   |   -683.510887   |   -683.117161   |   -683.511915
bse49_P-C_14_B   |   -566.809555   |   -566.549675   |   -566.808558
bse49_P-C_16_A   |   -996.691642   |   -996.458109   |   -996.690744
bse49_P-C_16_AB   |   -1563.598104   |   -1563.097595   |   -1563.598941
bse49_P-C_17_AB   |   -927.476942   |   -926.844651   |   -927.476441
bse49_P-C_18_AB   |   -849.311788   |   -848.765999   |   -849.31193
bse49_P-C_19_AB   |   -888.395582   |   -887.806744   |   -888.395048
bse49_P-C_1_AB   |   -498.852059   |   -498.626804   |   -498.851928
bse49_P-C_20_AB   |   -762.869838   |   -762.382433   |   -762.869715
bse49_P-C_22_AB   |   -1052.979796   |   -1052.248194   |   -1052.979413
bse49_P-C_23_AB   |   -1092.059275   |   -1091.28462   |   -1092.058664
bse49_P-C_24_AB   |   -419.487372   |   -419.357337   |   -419.48686
bse49_P-C_25_AB   |   -494.454409   |   -494.254248   |   -494.453939
bse49_P-C_26_AB   |   -434.345634   |   -434.213049   |   -434.345711
bse49_P-C_27_AB   |   -572.324422   |   -572.0393   |   -572.324109
bse49_P-C_28_AB   |   -685.175362   |   -684.784638   |   -685.175127
bse49_P-C_29_AB   |   -611.408823   |   -611.080433   |   -611.409152
bse49_P-C_2_AB   |   -725.140255   |   -724.702452   |   -725.139783
bse49_P-C_30_AB   |   -650.494581   |   -650.121773   |   -650.494852
bse49_P-C_31_AB   |   -689.582826   |   -689.165268   |   -689.582777
bse49_P-C_32_AB   |   -536.755308   |   -536.492814   |   -536.755616
bse49_P-C_33_AB   |   -575.848771   |   -575.543135   |   -575.848439
bse49_P-C_34_AB   |   -458.55951   |   -458.38413   |   -458.559365
bse49_P-C_35_A   |   -336.473845   |   -336.172477   |   -336.475013
bse49_P-C_35_AB   |   -876.434891   |   -875.90947   |   -876.433948
bse49_P-C_37_AB   |   -624.397232   |   -624.069495   |   -624.397488
bse49_P-C_38_AB   |   -689.580732   |   -689.163628   |   -689.581192
bse49_P-C_39_AB   |   -1008.107341   |   -1007.434237   |   -1008.107302
bse49_P-C_3_AB   |   -723.792942   |   -723.347768   |   -723.793438
bse49_P-C_40_AB   |   -810.226881   |   -809.724574   |   -810.226698
bse49_P-C_41_AB   |   -475.779042   |   -475.584061   |   -475.779391
bse49_P-C_42_AB   |   -420.687288   |   -420.549429   |   -420.687116
bse49_P-C_43_AB   |   -459.773275   |   -459.590485   |   -459.772948
bse49_P-C_44_AB   |   -498.860673   |   -498.63313   |   -498.860224
bse49_P-C_45_AB   |   -683.513678   |   -683.119767   |   -683.514512
bse49_P-C_46_AB   |   -498.850627   |   -498.625716   |   -498.850495
bse49_P-C_47_AB   |   -381.605919   |   -381.511912   |   -381.605551
bse49_P-C_48_AB   |   -585.304516   |   -585.02189   |   -585.304615
bse49_P-C_49_AB   |   -1208.537981   |   -1207.934329   |   -1208.538703
bse49_P-C_4_AB   |   -684.710189   |   -684.308688   |   -684.710861
bse49_P-C_50_A   |   -397.024443   |   -396.924729   |   -397.023635
bse49_P-C_50_AB   |   -436.713858   |   -436.561422   |   -436.713654
bse49_P-C_51_A   |   -459.14586   |   -458.968072   |   -459.146004
bse49_P-C_51_AB   |   -879.308395   |   -878.992441   |   -879.308138
bse49_P-C_52_AB   |   -809.387924   |   -808.885094   |   -809.388443
bse49_P-C_53_AB   |   -572.62884   |   -572.338889   |   -572.628267
bse49_P-C_54_AB   |   -611.711546   |   -611.377959   |   -611.710984
bse49_P-C_55_AB   |   -650.497373   |   -650.123445   |   -650.497564
bse49_P-C_56_AB   |   -723.78951   |   -723.345581   |   -723.789226
bse49_P-C_57_AB   |   -797.261435   |   -796.756847   |   -797.261635
bse49_P-C_58_AB   |   -852.361048   |   -851.799334   |   -852.361
bse49_P-C_59_AB   |   -852.364801   |   -851.803112   |   -852.364835
bse49_P-C_5_A   |   -576.786222   |   -576.580907   |   -576.78554
bse49_P-C_5_AB   |   -1143.699552   |   -1143.227388   |   -1143.699977
bse49_P-C_60_AB   |   -1000.953632   |   -1000.261034   |   -1000.953531
bse49_P-C_61_AB   |   -1000.952417   |   -1000.259727   |   -1000.952148
bse49_P-C_62_AB   |   -836.343467   |   -835.795876   |   -836.343416
bse49_P-C_63_AB   |   -645.627372   |   -645.269549   |   -645.628095
bse49_P-C_64_AB   |   -1291.96532   |   -1291.029936   |   -1291.965096
bse49_P-C_65_A   |   -1416.585911   |   -1416.324427   |   -1416.585078
bse49_P-C_65_AB   |   -1983.484857   |   -1982.956398   |   -1983.486125
bse49_P-C_66_AB   |   -1169.436166   |   -1168.879201   |   -1169.435478
bse49_P-C_67_AB   |   -1130.351761   |   -1129.837687   |   -1130.352658
bse49_P-C_68_AB   |   -800.789875   |   -800.264453   |   -800.789646
bse49_P-C_69_AB   |   -683.501515   |   -683.106169   |   -683.501751
bse49_P-C_70_AB   |   -623.332981   |   -623.012465   |   -623.332658
bse49_P-C_71_AB   |   -650.490576   |   -650.117674   |   -650.490715
bse49_P-C_72_AB   |   -611.410803   |   -611.081276   |   -611.410713
bse49_P-C_73_AB   |   -608.510897   |   -608.193962   |   -608.511057
bse49_P-C_74_AB   |   -533.542567   |   -533.297368   |   -533.542007
bse49_P-C_76_AB   |   -836.348019   |   -835.799823   |   -836.34846
bse49_P-C_78_AB   |   -627.432786   |   -627.089238   |   -627.432694
bse49_P-C_79_AB   |   -572.619096   |   -572.331491   |   -572.618411
bse49_P-C_7_AB   |   -498.848078   |   -498.624044   |   -498.848631
bse49_P-C_80_AB   |   -696.828277   |   -696.429383   |   -696.827788
bse49_P-C_81_AB   |   -1217.535515   |   -1216.661464   |   -1217.53423
bse49_P-C_82_AB   |   -459.780862   |   -459.596883   |   -459.780306
bse49_P-C_83_AB   |   -799.228425   |   -798.721829   |   -799.228909
bse49_P-C_84_AB   |   -650.486476   |   -650.115483   |   -650.487226
bse49_P-C_85_AB   |   -689.56182   |   -689.148494   |   -689.563123
bse49_P-C_8_AB   |   -725.143229   |   -724.705212   |   -725.142621
bse49_P-Cl_10_AB   |   -1826.406597   |   -1825.956766   |   -1826.404801
bse49_P-Cl_11_A   |   -1514.880431   |   -1514.336569   |   -1514.881173
bse49_P-Cl_11_AB   |   -1974.502581   |   -1973.876773   |   -1974.503433
bse49_P-Cl_12_AB   |   -2037.76293   |   -2037.122592   |   -2037.762263
bse49_P-Cl_13_AB   |   -1124.36473   |   -1123.91015   |   -1124.364571
bse49_P-Cl_14_AB   |   -1174.682633   |   -1174.179917   |   -1174.683495
bse49_P-Cl_15_A   |   -872.670482   |   -872.105741   |   -872.669899
bse49_P-Cl_15_AB   |   -1332.297483   |   -1331.65129   |   -1332.296399
bse49_P-Cl_16_AB   |   -1139.151377   |   -1138.693928   |   -1139.150052
bse49_P-Cl_18_AB   |   -2043.41252   |   -2042.811377   |   -2043.411686
bse49_P-Cl_19_A   |   -2355.576163   |   -2354.912826   |   -2355.576565
bse49_P-Cl_19_AB   |   -2815.202732   |   -2814.457297   |   -2815.202392
bse49_P-Cl_1_AB   |   -1899.244676   |   -1898.696568   |   -1899.245343
bse49_P-Cl_20_A   |   -1387.424445   |   -1387.056242   |   -1387.42543
bse49_P-Cl_20_AB   |   -1847.046682   |   -1846.59613   |   -1847.047455
bse49_P-Cl_21_AB   |   -1441.109522   |   -1440.38022   |   -1441.109352
bse49_P-Cl_22_A   |   -536.165803   |   -535.909354   |   -536.166238
bse49_P-Cl_22_AB   |   -995.80367   |   -995.464902   |   -995.803589
bse49_P-Cl_23_A   |   -653.410054   |   -653.024418   |   -653.410312
bse49_P-Cl_23_AB   |   -1113.046514   |   -1112.579449   |   -1113.046544
bse49_P-Cl_24_A   |   -964.261257   |   -963.940739   |   -964.261239
bse49_P-Cl_24_AB   |   -1423.888134   |   -1423.484854   |   -1423.888078
bse49_P-Cl_25_AB   |   -1255.880332   |   -1255.315961   |   -1255.880284
bse49_P-Cl_26_AB   |   -1943.682884   |   -1943.10439   |   -1943.682691
bse49_P-Cl_27_AB   |   -1237.50216   |   -1236.94156   |   -1237.501326
bse49_P-Cl_28_AB   |   -1865.521089   |   -1865.027662   |   -1865.520293
bse49_P-Cl_29_AB   |   -1904.605978   |   -1904.069925   |   -1904.605255
bse49_P-Cl_2_AB   |   -1222.363168   |   -1221.81035   |   -1222.363397
bse49_P-Cl_30_AB   |   -1982.765677   |   -1982.143775   |   -1982.764937
bse49_P-Cl_31_AB   |   -1282.225753   |   -1281.630095   |   -1282.226391
bse49_P-Cl_32_AB   |   -1381.178488   |   -1380.497196   |   -1381.178622
bse49_P-Cl_3_AB   |   -1222.367096   |   -1221.814094   |   -1222.367458
bse49_P-Cl_4_AB   |   -1617.827482   |   -1617.218509   |   -1617.8265
bse49_P-Cl_5_AB   |   -2739.634045   |   -2738.960658   |   -2739.63346
bse49_P-Cl_6_A   |   -681.034638   |   -680.647769   |   -681.035565
bse49_P-Cl_6_AB   |   -1140.67025   |   -1140.201034   |   -1140.669953
bse49_P-Cl_7_AB   |   -1200.180501   |   -1199.655328   |   -1200.180776
bse49_P-Cl_8_A   |   -2329.488031   |   -2328.896239   |   -2329.488536
bse49_P-Cl_8_AB   |   -2789.112889   |   -2788.439262   |   -2789.112968
bse49_P-Cl_9_AB   |   -1617.83735   |   -1617.22703   |   -1617.836276
bse49_P-F_10_AB   |   -1257.793255   |   -1257.170835   |   -1257.792741
bse49_P-F_11_AB   |   -1106.303319   |   -1105.828436   |   -1106.302432
bse49_P-F_12_AB   |   -1614.455033   |   -1613.817596   |   -1614.456234
bse49_P-F_13_AB   |   -1317.683986   |   -1317.020356   |   -1317.684012
bse49_P-F_14_AB   |   -764.321302   |   -763.853973   |   -764.320934
bse49_P-F_15_AB   |   -814.638249   |   -814.122917   |   -814.638684
bse49_P-F_16_AB   |   -972.254634   |   -971.595924   |   -972.25332
bse49_P-F_17_AB   |   -779.10597   |   -778.636085   |   -779.104298
bse49_P-F_19_AB   |   -963.238294   |   -962.59696   |   -963.237688
bse49_P-F_1_AB   |   -1179.152486   |   -1178.580356   |   -1179.152316
bse49_P-F_20_A   |   -2715.632645   |   -2714.985117   |   -2715.633712
bse49_P-F_20_AB   |   -2815.209681   |   -2814.467958   |   -2815.209814
bse49_P-F_21_A   |   -1027.374948   |   -1026.995698   |   -1027.37638
bse49_P-F_21_AB   |   -1126.966501   |   -1126.49297   |   -1126.967851
bse49_P-F_22_AB   |   -1081.06454   |   -1080.322581   |   -1081.063904
bse49_P-F_23_AB   |   -635.759658   |   -635.408482   |   -635.75974
bse49_P-F_24_AB   |   -1063.840848   |   -1063.426043   |   -1063.841042
bse49_P-F_25_AB   |   -895.831646   |   -895.254855   |   -895.831778
bse49_P-F_26_AB   |   -1223.587155   |   -1222.984183   |   -1223.58735
bse49_P-F_27_AB   |   -877.454024   |   -876.881053   |   -877.452937
bse49_P-F_28_AB   |   -1145.42753   |   -1144.910291   |   -1145.427111
bse49_P-F_29_AB   |   -1184.510167   |   -1183.94981   |   -1184.509872
bse49_P-F_2_AB   |   -744.182218   |   -743.750787   |   -744.181665
bse49_P-F_30_AB   |   -1262.668946   |   -1262.022188   |   -1262.668268
bse49_P-F_31_AB   |   -922.184055   |   -921.575778   |   -922.18465
bse49_P-F_32_AB   |   -1021.136618   |   -1020.442762   |   -1021.136767
bse49_P-F_3_AB   |   -862.323169   |   -861.757765   |   -862.322967
bse49_P-F_4_AB   |   -862.325914   |   -861.760155   |   -862.325722
bse49_P-F_5_AB   |   -1257.780564   |   -1257.159758   |   -1257.779937
bse49_P-F_6_AB   |   -1659.500186   |   -1658.791823   |   -1659.500447
bse49_P-F_7_AB   |   -780.622555   |   -780.140928   |   -780.621726
bse49_P-F_8_AB   |   -840.135475   |   -839.598052   |   -840.135041
bse49_P-F_9_A   |   -1249.365603   |   -1248.737534   |   -1249.365756
bse49_P-F_9_AB   |   -1348.963118   |   -1348.240153   |   -1348.962152
bse49_P-N_10_AB   |   -780.252566   |   -779.756254   |   -780.252437
bse49_P-N_11_AB   |   -664.652328   |   -664.270621   |   -664.65249
bse49_P-N_12_AB   |   -775.117855   |   -774.643   |   -775.117968
bse49_P-N_14_AB   |   -550.683769   |   -550.415652   |   -550.6845
bse49_P-N_16_AB   |   -643.44278   |   -643.087616   |   -643.443535
bse49_P-N_17_AB   |   -549.476205   |   -549.217142   |   -549.476867
bse49_P-N_18_AB   |   -643.440848   |   -643.086012   |   -643.442003
bse49_P-N_19_AB   |   -643.441735   |   -643.086744   |   -643.442638
