Name   |   Ref (MP2/CBS) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_MP2 (A.U.)
BDE49_nonexpt_675_mol1   |   -409.221705   |   -407.3818   |   -409.221523
BDE49_nonexpt_676_mol1   |   -1743.985499   |   -1741.765293   |   -1743.973403
BDE49_nonexpt_677_mol1   |   -664.112894   |   -661.648844   |   -664.105716
BDE49_nonexpt_678_mol1   |   -522.100795   |   -519.778795   |   -522.101804
BDE49_nonexpt_679_mol1   |   -456.040073   |   -454.184069   |   -456.040598
BDE49_nonexpt_67_mol1   |   -184.453058   |   -183.584867   |   -184.454104
BDE49_nonexpt_681_mol1   |   -587.3411   |   -584.887886   |   -587.342274
BDE49_nonexpt_682_mol1   |   -485.788399   |   -484.842694   |   -485.788095
BDE49_nonexpt_683_mol1   |   -752.116792   |   -749.956201   |   -752.105157
BDE49_nonexpt_684_mol1   |   -636.267676   |   -634.732363   |   -636.268999
BDE49_nonexpt_685_mol1   |   -597.02379   |   -595.693247   |   -597.025153
BDE49_nonexpt_686_mol1   |   -446.544442   |   -445.803508   |   -446.544314
BDE49_nonexpt_687_mol1   |   -599.027168   |   -597.621502   |   -599.028916
BDE49_nonexpt_688_mol1   |   -485.796214   |   -484.842005   |   -485.794101
BDE49_nonexpt_689_mol1   |   -1016.957212   |   -1015.602245   |   -1016.955433
BDE49_nonexpt_68_mol1   |   -223.687564   |   -222.614323   |   -223.695158
BDE49_nonexpt_690_mol1   |   -597.030089   |   -595.695127   |   -597.03156
BDE49_nonexpt_692_mol1   |   -752.117735   |   -749.959421   |   -752.105433
BDE49_nonexpt_693_mol1   |   -636.272196   |   -634.730997   |   -636.273705
BDE49_nonexpt_694_mol1   |   -747.052359   |   -745.112017   |   -747.052692
BDE49_nonexpt_696_mol1   |   -521.789828   |   -520.749466   |   -521.790912
BDE49_nonexpt_698_mol1   |   -614.763265   |   -613.290197   |   -614.760833
BDE49_nonexpt_699_mol1   |   -520.557819   |   -519.55676   |   -520.560885
BDE49_nonexpt_69_mol1   |   -184.437656   |   -183.566043   |   -184.444954
BDE49_nonexpt_6_mol1   |   -250.402763   |   -249.508376   |   -250.400962
BDE49_nonexpt_700_mol1   |   -614.76232   |   -613.289485   |   -614.760018
BDE49_nonexpt_702_mol1   |   -1436.894088   |   -1435.513828   |   -1436.890747
BDE49_nonexpt_703_mol1   |   -462.676415   |   -461.888832   |   -462.680117
BDE49_nonexpt_704_mol1   |   -840.611818   |   -838.247696   |   -840.608137
BDE49_nonexpt_705_mol1   |   -762.124307   |   -760.171222   |   -762.122399
BDE49_nonexpt_706_mol1   |   -801.367867   |   -799.208487   |   -801.364582
BDE49_nonexpt_707_mol1   |   -600.27337   |   -598.82017   |   -600.275176
BDE49_nonexpt_708_mol1   |   -822.080495   |   -820.009677   |   -822.084013
BDE49_nonexpt_709_mol1   |   -520.50304   |   -519.511048   |   -520.504368
BDE49_nonexpt_70_mol1   |   -238.516239   |   -237.43647   |   -238.505796
BDE49_nonexpt_710_mol1   |   -460.178568   |   -459.468214   |   -460.179027
BDE49_nonexpt_711_mol1   |   -598.724682   |   -597.293363   |   -598.719523
BDE49_nonexpt_712_mol1   |   -711.928107   |   -710.040706   |   -711.924117
BDE49_nonexpt_713_mol1   |   -637.969369   |   -636.334355   |   -637.965285
BDE49_nonexpt_714_mol1   |   -677.248392   |   -675.403927   |   -677.247451
BDE49_nonexpt_715_mol1   |   -619.634979   |   -618.011473   |   -619.642259
BDE49_nonexpt_715_mol2   |   -198.949442   |   -197.974414   |   -198.948403
BDE49_nonexpt_716_mol1   |   -563.076223   |   -561.750293   |   -563.075574
BDE49_nonexpt_717_mol1   |   -523.801187   |   -522.681399   |   -523.801467
BDE49_nonexpt_718_mol1   |   -602.329171   |   -600.797473   |   -602.327386
BDE49_nonexpt_719_mol1   |   -484.55547   |   -483.640298   |   -484.552552
BDE49_nonexpt_719_mol2   |   -458.550272   |   -457.788202   |   -458.544387
BDE49_nonexpt_71_mol1   |   -317.025943   |   -315.531845   |   -317.018296
BDE49_nonexpt_720_mol1   |   -765.009255   |   -763.384122   |   -765.013897
BDE49_nonexpt_723_mol1   |   -722.868161   |   -721.125661   |   -722.863635
BDE49_nonexpt_724_mol1   |   -462.583896   |   -461.797108   |   -462.582782
BDE49_nonexpt_725_mol1   |   -407.301547   |   -406.765915   |   -407.302504
BDE49_nonexpt_726_mol1   |   -446.554384   |   -445.81826   |   -446.55549
BDE49_nonexpt_727_mol1   |   -485.82355   |   -484.875273   |   -485.826367
BDE49_nonexpt_728_mol1   |   -635.043119   |   -633.544194   |   -635.042874
BDE49_nonexpt_729_mol1   |   -481.247314   |   -480.46129   |   -481.243971
BDE49_nonexpt_72_mol1   |   -395.495096   |   -393.59155   |   -395.502989
BDE49_nonexpt_730_mol1   |   -485.788993   |   -484.840796   |   -485.787713
BDE49_nonexpt_732_mol1   |   -423.416239   |   -422.835381   |   -423.418266
BDE49_nonexpt_733_mol1   |   -550.476927   |   -549.20642   |   -550.483663
BDE49_nonexpt_734_mol1   |   -797.25338   |   -795.176076   |   -797.248934
BDE49_nonexpt_735_mol1   |   -559.771423   |   -558.571259   |   -559.767166
BDE49_nonexpt_737_mol1   |   -638.271232   |   -636.660795   |   -638.272291
BDE49_nonexpt_738_mol1   |   -654.100398   |   -652.419675   |   -654.101095
BDE49_nonexpt_73_mol1   |   -316.991933   |   -315.494728   |   -316.99587
BDE49_nonexpt_740_mol1   |   -749.206769   |   -747.185054   |   -749.206469
BDE49_nonexpt_741_mol1   |   -804.501655   |   -802.224694   |   -804.499449
BDE49_nonexpt_742_mol1   |   -804.503463   |   -802.229117   |   -804.505074
BDE49_nonexpt_743_mol1   |   -953.530951   |   -950.687453   |   -953.527976
BDE49_nonexpt_744_mol1   |   -953.531235   |   -950.688353   |   -953.529043
BDE49_nonexpt_745_mol1   |   -788.455115   |   -786.22343   |   -788.455714
BDE49_nonexpt_746_mol1   |   -788.454658   |   -786.225889   |   -788.453106
BDE49_nonexpt_747_mol1   |   -557.779525   |   -556.654563   |   -557.781193
BDE49_nonexpt_748_mol1   |   -518.530101   |   -517.613151   |   -518.52985
BDE49_nonexpt_749_mol1   |   -595.794612   |   -594.499716   |   -595.792266
BDE49_nonexpt_750_mol1   |   -673.966831   |   -672.23855   |   -673.968326
BDE49_nonexpt_752_mol1   |   -443.291813   |   -442.670014   |   -443.295147
BDE49_nonexpt_754_mol1   |   -1169.833349   |   -1166.521623   |   -1169.835366
BDE49_nonexpt_755_mol1   |   -1361.654275   |   -1360.567035   |   -1361.657399
BDE49_nonexpt_756_mol1   |   -641.721194   |   -640.450826   |   -641.731782
BDE49_nonexpt_757_mol1   |   -752.808509   |   -750.687145   |   -752.809356
BDE49_nonexpt_758_mol1   |   -635.036537   |   -633.530777   |   -635.034086
BDE49_nonexpt_759_mol1   |   -649.776915   |   -648.283964   |   -649.773107
BDE49_nonexpt_760_mol1   |   -637.988546   |   -636.356372   |   -637.985448
BDE49_nonexpt_761_mol1   |   -598.740784   |   -597.318242   |   -598.738724
BDE49_nonexpt_763_mol1   |   -788.451328   |   -786.224805   |   -788.452266
BDE49_nonexpt_764_mol1   |   -654.076159   |   -652.397475   |   -654.077389
BDE49_nonexpt_765_mol1   |   -598.990239   |   -597.588315   |   -598.989567
BDE49_nonexpt_767_mol1   |   -478.762423   |   -477.927849   |   -478.762527
BDE49_nonexpt_767_mol2   |   -136.57174   |   -135.95948   |   -136.562091
BDE49_nonexpt_768_mol1   |   -1182.046339   |   -1180.06729   |   -1182.043224
BDE49_nonexpt_770_mol1   |   -637.978329   |   -636.33199   |   -637.971781
BDE49_nonexpt_771_mol1   |   -434.514508   |   -433.601384   |   -434.518894
BDE49_nonexpt_772_mol1   |   -700.843654   |   -698.721426   |   -700.835377
BDE49_nonexpt_773_mol1   |   -585.004653   |   -583.499593   |   -585.005024
BDE49_nonexpt_774_mol1   |   -545.760819   |   -544.460388   |   -545.761219
BDE49_nonexpt_775_mol1   |   -395.269676   |   -394.564769   |   -395.2729
BDE49_nonexpt_776_mol1   |   -547.744234   |   -546.373875   |   -547.747878
BDE49_nonexpt_777_mol1   |   -434.528571   |   -433.613712   |   -434.529356
BDE49_nonexpt_778_mol1   |   -1005.005082   |   -1003.469402   |   -1005.002714
BDE49_nonexpt_779_mol1   |   -585.040559   |   -583.524837   |   -585.039023
BDE49_nonexpt_780_mol1   |   -434.549275   |   -433.628874   |   -434.548632
BDE49_nonexpt_781_mol1   |   -700.843229   |   -698.724097   |   -700.835464
BDE49_nonexpt_782_mol1   |   -585.020008   |   -583.509988   |   -585.019784
BDE49_nonexpt_783_mol1   |   -695.794453   |   -693.885965   |   -695.79565
BDE49_nonexpt_784_mol1   |   -545.780923   |   -544.475318   |   -545.780291
BDE49_nonexpt_785_mol1   |   -470.535551   |   -469.525569   |   -470.535824
BDE49_nonexpt_786_mol1   |   -395.289715   |   -394.579404   |   -395.291747
BDE49_nonexpt_788_mol1   |   -469.28717   |   -468.321783   |   -469.287559
BDE49_nonexpt_789_mol1   |   -563.488632   |   -562.054519   |   -563.491416
BDE49_nonexpt_790_mol1   |   -563.488136   |   -562.053471   |   -563.488767
BDE49_nonexpt_791_mol1   |   -1424.960176   |   -1423.40179   |   -1424.956753
BDE49_nonexpt_792_mol1   |   -411.405852   |   -410.648239   |   -411.405782
BDE49_nonexpt_793_mol1   |   -789.367185   |   -787.034608   |   -789.360077
BDE49_nonexpt_794_mol1   |   -710.883585   |   -708.961539   |   -710.878161
BDE49_nonexpt_795_mol1   |   -750.123424   |   -747.996723   |   -750.117442
BDE49_nonexpt_796_mol1   |   -847.367615   |   -845.113819   |   -847.364256
BDE49_nonexpt_797_mol1   |   -750.147539   |   -748.015838   |   -750.143572
BDE49_nonexpt_798_mol1   |   -915.230146   |   -912.477899   |   -915.219446
BDE49_nonexpt_799_mol1   |   -954.470132   |   -951.512366   |   -954.456135
BDE49_nonexpt_801_mol1   |   -408.916218   |   -408.240985   |   -408.918814
BDE49_nonexpt_802_mol1   |   -547.450589   |   -546.05729   |   -547.451296
BDE49_nonexpt_804_mol1   |   -586.697944   |   -585.098773   |   -586.697052
BDE49_nonexpt_805_mol1   |   -625.976837   |   -624.167681   |   -625.974735
BDE49_nonexpt_806_mol1   |   -511.800175   |   -510.510195   |   -511.803106
BDE49_nonexpt_806_mol2   |   -485.801575   |   -484.652182   |   -485.799953
BDE49_nonexpt_807_mol1   |   -472.523802   |   -471.440383   |   -472.52826
BDE49_nonexpt_807_mol2   |   -446.527849   |   -445.585186   |   -446.528505
BDE49_nonexpt_808_mol1   |   -551.052311   |   -549.557061   |   -551.053164
BDE49_nonexpt_808_mol2   |   -525.0554   |   -523.701313   |   -525.052948
BDE49_nonexpt_809_mol1   |   -433.281911   |   -432.402463   |   -433.282307
BDE49_nonexpt_809_mol2   |   -407.284606   |   -406.546029   |   -407.280368
BDE49_nonexpt_812_mol1   |   -870.148836   |   -867.775948   |   -870.139448
BDE49_nonexpt_813_mol1   |   -671.619681   |   -669.906902   |   -671.612443
BDE49_nonexpt_815_mol1   |   -395.275219   |   -394.572622   |   -395.274792
BDE49_nonexpt_816_mol1   |   -434.556522   |   -433.640095   |   -434.557079
BDE49_nonexpt_817_mol1   |   -583.781901   |   -582.315319   |   -583.78241
BDE49_nonexpt_818_mol1   |   -429.959724   |   -429.2118   |   -429.964642
BDE49_nonexpt_819_mol1   |   -434.512603   |   -433.600743   |   -434.514333
BDE49_nonexpt_821_mol1   |   -372.145734   |   -371.594731   |   -372.144508
BDE49_nonexpt_823_mol1   |   -745.990102   |   -743.945771   |   -745.986316
BDE49_nonexpt_824_mol1   |   -508.48728   |   -507.322727   |   -508.48642
BDE49_nonexpt_825_mol1   |   -720.220587   |   -719.310306   |   -720.216248
BDE49_nonexpt_825_mol3   |   -429.386927   |   -428.659454   |   -429.383496
BDE49_nonexpt_827_mol1   |   -509.795071   |   -508.575205   |   -509.793743
BDE49_nonexpt_828_mol1   |   -697.942796   |   -695.953738   |   -697.940956
BDE49_nonexpt_829_mol1   |   -753.240226   |   -750.996463   |   -753.237748
BDE49_nonexpt_830_mol1   |   -753.23309   |   -750.991434   |   -753.229242
BDE49_nonexpt_831_mol1   |   -902.26744   |   -899.457408   |   -902.262465
BDE49_nonexpt_833_mol1   |   -737.190922   |   -734.992832   |   -737.189445
BDE49_nonexpt_834_mol1   |   -737.190818   |   -734.99468   |   -737.187774
BDE49_nonexpt_835_mol1   |   -506.521645   |   -505.425758   |   -506.522214
BDE49_nonexpt_836_mol1   |   -467.2629   |   -466.376617   |   -467.263393
BDE49_nonexpt_837_mol1   |   -544.532824   |   -543.271703   |   -544.532194
BDE49_nonexpt_838_mol1   |   -622.695919   |   -621.003232   |   -622.69375
BDE49_nonexpt_839_mol1   |   -431.276954   |   -430.476586   |   -431.279381
BDE49_nonexpt_83_mol1   |   -219.20681   |   -218.286666   |   -219.204083
BDE49_nonexpt_840_mol1   |   -392.01836   |   -391.427602   |   -392.02164
BDE49_nonexpt_842_mol1   |   -1118.570809   |   -1115.294314   |   -1118.574978
BDE49_nonexpt_843_mol1   |   -1769.665422   |   -1768.376873   |   -1769.664791
BDE49_nonexpt_844_mol1   |   -689.824548   |   -688.247756   |   -689.825693
BDE49_nonexpt_845_mol1   |   -701.543591   |   -699.452523   |   -701.542882
BDE49_nonexpt_846_mol1   |   -583.772287   |   -582.297512   |   -583.769576
BDE49_nonexpt_846_mol2   |   -407.285818   |   -406.546664   |   -407.281109
BDE49_nonexpt_848_mol1   |   -586.722645   |   -585.123158   |   -586.715218
BDE49_nonexpt_849_mol1   |   -547.46472   |   -546.074895   |   -547.457783
BDE49_nonexpt_84_mol1   |   -219.243277   |   -218.322133   |   -219.245616
BDE49_nonexpt_851_mol1   |   -737.191956   |   -734.994885   |   -737.190512
BDE49_nonexpt_852_mol1   |   -602.825338   |   -601.171446   |   -602.820712
BDE49_nonexpt_854_mol1   |   -1080.298708   |   -1076.916366   |   -1080.280043
BDE49_nonexpt_855_mol1   |   -897.273061   |   -896.665931   |   -897.267382
BDE49_nonexpt_855_mol2   |   -606.359948   |   -605.946024   |   -606.360959
BDE49_nonexpt_856_mol1   |   -1335.175303   |   -1332.395419   |   -1335.162407
BDE49_nonexpt_857_mol1   |   -975.223541   |   -972.347769   |   -975.211879
BDE49_nonexpt_858_mol1   |   -875.961174   |   -873.416583   |   -875.946437
BDE49_nonexpt_859_mol1   |   -735.855342   |   -733.711352   |   -735.846166
BDE49_nonexpt_85_mol1   |   -386.530437   |   -384.932987   |   -386.515687
BDE49_nonexpt_85_mol3   |   -193.182228   |   -192.404338   |   -193.174345
BDE49_nonexpt_860_mol1   |   -586.710759   |   -585.10704   |   -586.709932
BDE49_nonexpt_861_mol1   |   -625.971415   |   -624.156761   |   -625.969486
BDE49_nonexpt_862_mol1   |   -1734.178121   |   -1732.584632   |   -1734.185795
BDE49_nonexpt_862_mol3   |   -821.452162   |   -820.918681   |   -821.458763
BDE49_nonexpt_864_mol1   |   -1068.849376   |   -1067.138924   |   -1068.8519
BDE49_nonexpt_866_mol1   |   -1376.889345   |   -1375.280238   |   -1376.89623
BDE49_nonexpt_867_mol1   |   -2314.423352   |   -2312.338512   |   -2314.436665
BDE49_nonexpt_867_mol2   |   -1492.816361   |   -1491.318568   |   -1492.820897
BDE49_nonexpt_868_mol1   |   -1679.057121   |   -1678.03637   |   -1679.063297
BDE49_nonexpt_868_mol3   |   -821.454905   |   -820.922021   |   -821.456171
BDE49_nonexpt_86_mol1   |   -386.606624   |   -385.007921   |   -386.600268
BDE49_nonexpt_870_mol1   |   -1987.156539   |   -1984.970286   |   -1987.157421
BDE49_nonexpt_871_mol1   |   -1350.338769   |   -1347.718092   |   -1350.342164
BDE49_nonexpt_872_mol1   |   -1350.347234   |   -1347.728655   |   -1350.363619
BDE49_nonexpt_874_mol1   |   -2674.385603   |   -2672.381307   |   -2674.394768
BDE49_nonexpt_874_mol2   |   -1852.77813   |   -1851.359956   |   -1852.777439
BDE49_nonexpt_876_mol1   |   -1166.011602   |   -1163.886698   |   -1166.007591
BDE49_nonexpt_877_mol1   |   -1298.402003   |   -1297.202207   |   -1298.409689
BDE49_nonexpt_878_mol1   |   -1696.157364   |   -1694.735621   |   -1696.166917
BDE49_nonexpt_879_mol1   |   -1864.814199   |   -1861.711433   |   -1864.820524
BDE49_nonexpt_880_mol1   |   -1319.065823   |   -1317.957717   |   -1319.076592
BDE49_nonexpt_881_mol1   |   -1486.473163   |   -1484.487317   |   -1486.464722
BDE49_nonexpt_882_mol1   |   -900.626474   |   -899.645757   |   -900.63313
BDE49_nonexpt_882_mol2   |   -502.160261   |   -501.432565   |   -502.161832
BDE49_nonexpt_884_mol1   |   -1163.866469   |   -1161.819879   |   -1163.860337
BDE49_nonexpt_885_mol1   |   -1265.188643   |   -1262.743665   |   -1265.191875
BDE49_nonexpt_886_mol1   |   -1167.203896   |   -1165.039607   |   -1167.203323
BDE49_nonexpt_887_mol1   |   -1873.771366   |   -1871.553373   |   -1873.772405
BDE49_nonexpt_888_mol1   |   -1376.892691   |   -1375.279595   |   -1376.896753
BDE49_nonexpt_889_mol1   |   -1337.648996   |   -1336.241726   |   -1337.655028
BDE49_nonexpt_889_mol3   |   -821.453593   |   -820.9208   |   -821.457165
BDE49_nonexpt_88_mol1   |   -144.028604   |   -143.402454   |   -144.02999
BDE49_nonexpt_890_mol1   |   -1144.937567   |   -1142.884427   |   -1144.933231
BDE49_nonexpt_892_mol1   |   -1251.172067   |   -1248.868954   |   -1251.178246
BDE49_nonexpt_894_mol1   |   -1259.157063   |   -1258.163022   |   -1259.165951
BDE49_nonexpt_895_mol1   |   -1656.911709   |   -1655.696022   |   -1656.92461
BDE49_nonexpt_896_mol1   |   -1511.968252   |   -1510.064125   |   -1511.966396
BDE49_nonexpt_899_mol1   |   -1270.102867   |   -1267.890458   |   -1270.105646
BDE49_nonexpt_89_mol1   |   -236.171933   |   -235.163554   |   -236.164331
BDE49_nonexpt_8_mol1   |   -349.677605   |   -348.457871   |   -349.67514
BDE49_nonexpt_900_mol1   |   -1219.912558   |   -1219.127974   |   -1219.922779
BDE49_nonexpt_901_mol1   |   -1617.664444   |   -1616.659013   |   -1617.677079
BDE49_nonexpt_902_mol1   |   -1563.791693   |   -1561.44006   |   -1563.792304
BDE49_nonexpt_903_mol1   |   -1768.114574   |   -1764.939385   |   -1768.112689
BDE49_nonexpt_904_mol1   |   -1411.611135   |   -1409.951072   |   -1411.615928
BDE49_nonexpt_905_mol1   |   -1450.856917   |   -1448.988565   |   -1450.859024
BDE49_nonexpt_906_mol1   |   -1207.290627   |   -1205.050045   |   -1207.292037
BDE49_nonexpt_907_mol1   |   -769.804328   |   -767.875447   |   -769.807052
BDE49_nonexpt_908_mol1   |   -1770.122897   |   -1768.447644   |   -1770.134933
BDE49_nonexpt_908_mol2   |   -948.512581   |   -947.424596   |   -948.518167
BDE49_nonexpt_909_mol1   |   -1450.58271   |   -1448.691122   |   -1450.587464
BDE49_nonexpt_910_mol1   |   -1337.64601   |   -1336.241369   |   -1337.652734
BDE49_nonexpt_911_mol1   |   -1376.892807   |   -1375.279301   |   -1376.898386
BDE49_nonexpt_913_mol1   |   -1251.168482   |   -1248.866516   |   -1251.178491
BDE49_nonexpt_914_mol1   |   -1376.889906   |   -1375.270833   |   -1376.898152
BDE49_nonexpt_915_mol1   |   -3034.35353   |   -3032.428006   |   -3034.357947
BDE49_nonexpt_915_mol2   |   -2212.74805   |   -2211.409159   |   -2212.745404
BDE49_nonexpt_916_mol1   |   -1954.46519   |   -1952.298186   |   -1954.482056
BDE49_nonexpt_916_mol2   |   -1132.858462   |   -1131.278311   |   -1132.866798
BDE49_nonexpt_917_mol1   |   -1167.202134   |   -1165.03418   |   -1167.204249
BDE49_nonexpt_918_mol1   |   -778.606107   |   -776.819423   |   -778.602143
