Name   |   Ref (MP2/CBS) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_MP2 (A.U.)   
bse49_B-P_5_AB   |   -446.544852   |   -445.802927   |   -446.544154   
bse49_B-P_60_AB   |   -804.501873   |   -802.224655   |   -804.504489   
bse49_B-P_61_AB   |   -804.503777   |   -802.229121   |   -804.510131   
bse49_B-P_62_AB   |   -953.530748   |   -950.689609   |   -953.532344   
bse49_B-P_63_AB   |   -953.531081   |   -950.690531   |   -953.533676   
bse49_B-P_64_AB   |   -788.455505   |   -786.223144   |   -788.460991   
bse49_B-P_65_AB   |   -788.454932   |   -786.225804   |   -788.458108   
bse49_B-P_66_AB   |   -557.779779   |   -556.654425   |   -557.782358   
bse49_B-P_67_AB   |   -518.530176   |   -517.613185   |   -518.530662   
bse49_B-P_68_AB   |   -595.794715   |   -594.49957   |   -595.794939   
bse49_B-P_69_AB   |   -673.967014   |   -672.238155   |   -673.972484   
bse49_B-P_70_AB   |   -482.539528   |   -481.707784   |   -482.542863   
bse49_B-P_71_AB   |   -443.291878   |   -442.669839   |   -443.294866   
bse49_B-P_73_AB   |   -1169.833964   |   -1166.523132   |   -1169.827234   
bse49_B-P_74_AB   |   -1361.656045   |   -1360.566568   |   -1361.661513   
bse49_B-P_75_AB   |   -641.722227   |   -640.450349   |   -641.730099   
bse49_B-P_76_AB   |   -752.809707   |   -750.686892   |   -752.809799   
bse49_B-P_77_A   |   -458.552242   |   -457.788996   |   -458.546713   
bse49_B-P_77_AB   |   -635.03702   |   -633.530486   |   -635.035553   
bse49_B-P_78_A   |   -623.766553   |   -622.429295   |   -623.760981   
bse49_B-P_78_AB   |   -649.777144   |   -648.284495   |   -649.77322   
bse49_B-P_79_AB   |   -637.988874   |   -636.355766   |   -637.988315   
bse49_B-P_7_AB   |   -485.796848   |   -484.84107   |   -485.794593   
bse49_B-P_80_AB   |   -598.740954   |   -597.317784   |   -598.741055   
bse49_B-P_82_AB   |   -788.45196   |   -786.224411   |   -788.457576   
bse49_B-P_83_AB   |   -654.076357   |   -652.397354   |   -654.080423   
bse49_B-P_84_A   |   -572.975232   |   -571.734817   |   -572.976814   
bse49_B-P_84_AB   |   -598.99107   |   -597.58807   |   -598.989322   
bse49_B-P_86_A   |   -136.571846   |   -135.959693   |   -136.562228   
bse49_B-P_86_AB   |   -478.762669   |   -477.927886   |   -478.761936   
bse49_B-P_87_AB   |   -1182.047318   |   -1180.068829   |   -1182.046364   
bse49_B-P_8_A   |   -840.488314   |   -839.872865   |   -840.490632   
bse49_B-P_8_AB   |   -1016.958353   |   -1015.601913   |   -1016.958365   
bse49_B-P_9_AB   |   -597.03053   |   -595.69488   |   -597.033381   
bse49_B-S_10_AB   |   -1251.170016   |   -1248.864491   |   -1251.16911   
bse49_B-S_11_A   |   -1852.780831   |   -1851.359988   |   -1852.776649   
bse49_B-S_11_AB   |   -2674.388584   |   -2672.38072   |   -2674.388579   
bse49_B-S_11_B   |   -821.452553   |   -820.918179   |   -821.455183   
bse49_B-S_12_AB   |   -1166.012044   |   -1163.886443   |   -1166.007691   
bse49_B-S_13_AB   |   -1298.403311   |   -1297.201115   |   -1298.405326   
bse49_B-S_14_A   |   -874.556137   |   -873.717624   |   -874.55461   
bse49_B-S_14_AB   |   -1696.15985   |   -1694.734204   |   -1696.161307   
bse49_B-S_15_AB   |   -1864.815331   |   -1861.712314   |   -1864.812662   
bse49_B-S_16_AB   |   -1319.067425   |   -1317.958002   |   -1319.0695   
bse49_B-S_16_B   |   -497.444939   |   -496.925193   |   -497.448057   
bse49_B-S_17_AB   |   -1486.473795   |   -1484.487088   |   -1486.463836   
bse49_B-S_18_A   |   -502.160718   |   -501.432296   |   -502.159556   
bse49_B-S_18_AB   |   -900.627103   |   -899.645002   |   -900.629575   
bse49_B-S_19_AB   |   -424.33243   |   -423.979697   |   -424.340604   
bse49_B-S_1_AB   |   -1734.180556   |   -1732.58309   |   -1734.180938   
bse49_B-S_20_AB   |   -1163.866492   |   -1161.820827   |   -1163.858744   
bse49_B-S_21_AB   |   -1265.18929   |   -1262.743591   |   -1265.189098   
bse49_B-S_22_AB   |   -1167.204707   |   -1165.039351   |   -1167.203173   
bse49_B-S_23_AB   |   -1873.772345   |   -1871.551937   |   -1873.767825   
bse49_B-S_24_A   |   -555.264389   |   -554.245898   |   -555.260876   
bse49_B-S_24_AB   |   -1376.894536   |   -1375.278272   |   -1376.892249   
bse49_B-S_25_AB   |   -1337.650573   |   -1336.240579   |   -1337.650669   
bse49_B-S_25_B   |   -821.453867   |   -820.920125   |   -821.453862   
bse49_B-S_26_AB   |   -1144.9374   |   -1142.884473   |   -1144.935038   
bse49_B-S_27_AB   |   -1251.1726   |   -1248.869033   |   -1251.174269   
bse49_B-S_28_AB   |   -463.574403   |   -463.01211   |   -463.58127   
bse49_B-S_29_AB   |   -1259.158011   |   -1258.162056   |   -1259.161566   
bse49_B-S_2_AB   |   -1068.849763   |   -1067.138581   |   -1068.851637   
bse49_B-S_30_A   |   -835.30982   |   -834.677175   |   -835.310421   
bse49_B-S_30_AB   |   -1656.913737   |   -1655.69482   |   -1656.919629   
bse49_B-S_30_B   |   -821.455024   |   -820.921176   |   -821.452944   
bse49_B-S_31_AB   |   -1511.968985   |   -1510.063393   |   -1511.96691   
bse49_B-S_32_A   |   -1045.543199   |   -1044.135316   |   -1045.540354   
bse49_B-S_32_AB   |   -1270.105339   |   -1267.891831   |   -1270.105315   
bse49_B-S_33_AB   |   -1219.913092   |   -1219.127291   |   -1219.918194   
bse49_B-S_34_AB   |   -1617.665889   |   -1616.658076   |   -1617.672057   
bse49_B-S_34_B   |   -796.05888   |   -795.638657   |   -796.060047   
bse49_B-S_35_AB   |   -1563.792431   |   -1561.43978   |   -1563.790422   
bse49_B-S_36_AB   |   -1768.11482   |   -1764.941376   |   -1768.110221   
bse49_B-S_37_A   |   -589.984242   |   -588.92065   |   -589.985642   
bse49_B-S_37_AB   |   -1411.612085   |   -1409.950606   |   -1411.610876   
bse49_B-S_38_A   |   -629.229396   |   -627.957177   |   -629.228649   
bse49_B-S_38_AB   |   -1450.858272   |   -1448.988256   |   -1450.85373   
bse49_B-S_39_AB   |   -1207.291335   |   -1205.049782   |   -1207.289792   
bse49_B-S_40_A   |   -371.340182   |   -369.656832   |   -371.341381   
bse49_B-S_40_AB   |   -769.805329   |   -767.875905   |   -769.805913   
bse49_B-S_41_A   |   -948.514094   |   -947.424592   |   -948.515903   
bse49_B-S_41_AB   |   -1770.125225   |   -1768.446835   |   -1770.128848   
bse49_B-S_42_AB   |   -1450.583897   |   -1448.69003   |   -1450.586475   
bse49_B-S_43_A   |   -516.017757   |   -515.206651   |   -516.016477   
bse49_B-S_45_AB   |   -1251.169   |   -1248.866483   |   -1251.174277   
bse49_B-S_46_AB   |   -1376.891785   |   -1375.269624   |   -1376.893023   
bse49_B-S_47_A   |   -2212.751168   |   -2211.408908   |   -2212.747861   
bse49_B-S_47_AB   |   -3034.357314   |   -3032.427   |   -3034.355145   
bse49_B-S_48_A   |   -1132.860166   |   -1131.278647   |   -1132.858545   
bse49_B-S_48_AB   |   -1954.4672   |   -1952.298229   |   -1954.46869   
bse49_B-S_49_AB   |   -1167.202828   |   -1165.03386   |   -1167.203802   
bse49_B-S_4_AB   |   -1376.891074   |   -1375.278995   |   -1376.891898   
bse49_B-S_50_A   |   -554.038245   |   -553.058762   |   -554.03852   
bse49_B-S_50_AB   |   -778.606862   |   -776.819256   |   -778.60338   
bse49_B-S_51_AB   |   -909.948734   |   -907.561725   |   -909.94434   
bse49_B-S_5_A   |   -1492.818427   |   -1491.31872   |   -1492.815944   
bse49_B-S_5_AB   |   -2314.425769   |   -2312.33829   |   -2314.426958   
bse49_B-S_6_A   |   -857.437826   |   -857.007292   |   -857.438786   
bse49_B-S_6_AB   |   -1679.058909   |   -1678.035618   |   -1679.061622   
bse49_B-S_7_AB   |   -1987.157584   |   -1984.969959   |   -1987.158141   
bse49_B-S_8_AB   |   -1350.33936   |   -1347.718542   |   -1350.334871   
bse49_B-S_9_AB   |   -1350.348391   |   -1347.728652   |   -1350.3535   
bse49_B-Si_10_AB   |   -434.549575   |   -433.628168   |   -434.549441   
bse49_B-Si_11_AB   |   -700.843061   |   -698.723992   |   -700.840728   
bse49_B-Si_12_A   |   -408.532042   |   -407.757061   |   -408.528435   
bse49_B-Si_12_AB   |   -585.020375   |   -583.50962   |   -585.022459   
bse49_B-Si_13_AB   |   -695.794294   |   -693.886551   |   -695.798942   
bse49_B-Si_14_A   |   -369.293016   |   -368.72289   |   -369.290444   
bse49_B-Si_14_AB   |   -545.78108   |   -544.474991   |   -545.782493   
bse49_B-Si_15_AB   |   -470.535726   |   -469.525117   |   -470.536695   
bse49_B-Si_16_AB   |   -395.28993   |   -394.578877   |   -395.291874   
bse49_B-Si_17_AB   |   -469.287127   |   -468.321502   |   -469.289069   
bse49_B-Si_18_AB   |   -563.488549   |   -562.054484   |   -563.494151   
bse49_B-Si_19_AB   |   -563.488043   |   -562.053444   |   -563.491521   
bse49_B-Si_1_A   |   -408.517455   |   -407.747876   |   -408.515821   
bse49_B-Si_1_AB   |   -434.515263   |   -433.600057   |   -434.520493   
bse49_B-Si_20_A   |   -1248.468882   |   -1247.644003   |   -1248.472226   
bse49_B-Si_20_AB   |   -1424.96106   |   -1423.400841   |   -1424.960152   
bse49_B-Si_21_AB   |   -411.406006   |   -410.647983   |   -411.404514   
bse49_B-Si_21_B   |   -290.776591   |   -290.62584   |   -290.77544   
bse49_B-Si_22_AB   |   -789.367245   |   -787.035974   |   -789.36349   
bse49_B-Si_23_AB   |   -710.883126   |   -708.963195   |   -710.88061   
bse49_B-Si_24_AB   |   -750.123297   |   -747.998397   |   -750.120556   
bse49_B-Si_25_A   |   -622.82875   |   -621.367925   |   -622.828357   
bse49_B-Si_25_AB   |   -847.368027   |   -845.115667   |   -847.367921   
bse49_B-Si_26_AB   |   -750.147128   |   -748.017367   |   -750.147022   
bse49_B-Si_27_AB   |   -915.229093   |   -912.481479   |   -915.223058   
bse49_B-Si_28_AB   |   -954.46917   |   -951.515947   |   -954.459812   
bse49_B-Si_29_A   |   -382.912668   |   -382.383132   |   -382.914914   
bse49_B-Si_29_AB   |   -408.915526   |   -408.241231   |   -408.919962   
bse49_B-Si_2_AB   |   -700.843591   |   -698.721248   |   -700.840873   
bse49_B-Si_30_AB   |   -547.450558   |   -546.056865   |   -547.454478   
bse49_B-Si_31_AB   |   -586.698483   |   -585.098138   |   -586.700661   
bse49_B-Si_32_AB   |   -625.977189   |   -624.166781   |   -625.976821   
bse49_B-Si_33_A   |   -485.802428   |   -484.65186   |   -485.799723   
bse49_B-Si_33_AB   |   -511.801081   |   -510.509577   |   -511.802091   
bse49_B-Si_34_A   |   -446.528426   |   -445.584997   |   -446.528382   
bse49_B-Si_34_AB   |   -472.52446   |   -471.439866   |   -472.52727   
bse49_B-Si_35_A   |   -525.056429   |   -523.700987   |   -525.052679   
bse49_B-Si_35_AB   |   -551.053462   |   -549.556388   |   -551.051977   
bse49_B-Si_36_A   |   -407.284917   |   -406.545849   |   -407.281236   
bse49_B-Si_36_AB   |   -433.282252   |   -432.402062   |   -433.282241   
bse49_B-Si_37_A   |   -588.570745   |   -587.429148   |   -588.579362   
bse49_B-Si_38_AB   |   -625.967765   |   -624.15804   |   -625.965982   
bse49_B-Si_39_AB   |   -870.14831   |   -867.777529   |   -870.139554   
bse49_B-Si_3_AB   |   -585.00509   |   -583.499364   |   -585.007264   
bse49_B-Si_40_AB   |   -671.619148   |   -669.908627   |   -671.614112   
bse49_B-Si_41_AB   |   -395.275461   |   -394.572189   |   -395.273191   
bse49_B-Si_42_AB   |   -434.556865   |   -433.639368   |   -434.555506   
bse49_B-Si_42_B   |   -330.034419   |   -329.674072   |   -330.033021   
bse49_B-Si_43_AB   |   -583.782006   |   -582.315035   |   -583.78583   
bse49_B-Si_44_AB   |   -429.959801   |   -429.211968   |   -429.964116   
bse49_B-Si_45_A   |   -408.51614   |   -407.744829   |   -408.51322   
bse49_B-Si_46_AB   |   -316.772534   |   -316.481179   |   -316.776772   
bse49_B-Si_47_AB   |   -372.145788   |   -371.594563   |   -372.143655   
bse49_B-Si_48_AB   |   -745.990173   |   -743.945608   |   -745.993039   
bse49_B-Si_49_AB   |   -508.487355   |   -507.322568   |   -508.484707   
bse49_B-Si_4_A   |   -369.273428   |   -368.708701   |   -369.271395   
bse49_B-Si_4_AB   |   -545.761094   |   -544.460193   |   -545.763131   
bse49_B-Si_50_AB   |   -720.220042   |   -719.311798   |   -720.213063   
bse49_B-Si_50_B   |   -429.386883   |   -428.659672   |   -429.381899   
bse49_B-Si_52_AB   |   -509.795341   |   -508.574597   |   -509.795228   
bse49_B-Si_53_AB   |   -697.942827   |   -695.953603   |   -697.946377   
bse49_B-Si_54_AB   |   -753.240305   |   -750.99638   |   -753.243064   
bse49_B-Si_55_AB   |   -753.233057   |   -750.991448   |   -753.234066   
bse49_B-Si_56_AB   |   -902.267123   |   -899.459554   |   -902.267471   
bse49_B-Si_58_AB   |   -737.191244   |   -734.99254   |   -737.195399   
bse49_B-Si_59_AB   |   -737.190964   |   -734.994516   |   -737.193359   
bse49_B-Si_5_AB   |   -395.270016   |   -394.564273   |   -395.272614   
bse49_B-Si_60_AB   |   -506.521706   |   -505.425582   |   -506.52368   
bse49_B-Si_61_AB   |   -467.262876   |   -466.376609   |   -467.264271   
bse49_B-Si_62_AB   |   -544.532798   |   -543.271467   |   -544.535143   
bse49_B-Si_63_AB   |   -622.695961   |   -621.002968   |   -622.697864   
bse49_B-Si_64_AB   |   -431.277041   |   -430.476286   |   -431.279518   
bse49_B-Si_65_AB   |   -392.01835   |   -391.427461   |   -392.021197   
bse49_B-Si_67_AB   |   -1118.57126   |   -1115.295645   |   -1118.567272   
bse49_B-Si_68_A   |   -1668.418441   |   -1667.567469   |   -1668.422316   
bse49_B-Si_68_AB   |   -1769.66646   |   -1768.375733   |   -1769.667131   
bse49_B-Si_69_AB   |   -689.824641   |   -688.247091   |   -689.823489   
bse49_B-Si_6_A   |   -443.220058   |   -442.40886   |   -443.22447   
bse49_B-Si_6_AB   |   -547.744482   |   -546.373506   |   -547.746311   
bse49_B-Si_70_AB   |   -701.54463   |   -699.452112   |   -701.543864   
bse49_B-Si_71_A   |   -407.28618   |   -406.546498   |   -407.281969   
bse49_B-Si_71_AB   |   -583.77257   |   -582.297298   |   -583.771571   
bse49_B-Si_72_AB   |   -586.722776   |   -585.122637   |   -586.71786   
bse49_B-Si_73_AB   |   -547.464764   |   -546.074542   |   -547.459873   
bse49_B-Si_75_AB   |   -737.192508   |   -734.994358   |   -737.196486   
bse49_B-Si_76_AB   |   -602.825582   |   -601.170908   |   -602.824483   
bse49_B-Si_77_AB   |   -1080.297127   |   -1076.921792   |   -1080.286301   
bse49_B-Si_78_A   |   -606.359941   |   -605.945481   |   -606.35889   
bse49_B-Si_78_AB   |   -897.273121   |   -896.664846   |   -897.263592   
bse49_B-Si_79_AB   |   -1335.174575   |   -1332.398849   |   -1335.166153   
bse49_B-Si_7_AB   |   -434.528973   |   -433.613105   |   -434.529715   
bse49_B-Si_80_AB   |   -975.222499   |   -972.351438   |   -975.214111   
bse49_B-Si_81_AB   |   -875.960021   |   -873.42018   |   -875.949261   
bse49_B-Si_82_AB   |   -735.855264   |   -733.71155   |   -735.848021   
bse49_B-Si_82_B   |   -479.163273   |   -478.260056   |   -479.161834   
bse49_B-Si_83_AB   |   -586.710854   |   -585.106431   |   -586.713819   
bse49_B-Si_84_AB   |   -625.971632   |   -624.156064   |   -625.973923   
bse49_B-Si_8_A   |   -828.513273   |   -827.712042   |   -828.514311   
bse49_B-Si_8_AB   |   -1005.005695   |   -1003.468622   |   -1005.005348   
bse49_B-Si_9_AB   |   -585.04081   |   -583.524334   |   -585.041766   
bse49_P-C_10_AB   |   -796.837991   |   -794.68055   |   -796.845099   
bse49_P-C_10_B   |   -567.655705   |   -566.548212   |   -567.652597   
bse49_P-C_11_AB   |   -686.063847   |   -684.307595   |   -686.063997   
bse49_P-C_12_AB   |   -460.419948   |   -459.586703   |   -460.415086   
bse49_P-C_13_AB   |   -589.391757   |   -588.035874   |   -589.391582   
bse49_P-C_14_AB   |   -684.833698   |   -683.117161   |   -684.839933   
bse49_P-C_14_B   |   -567.657618   |   -566.549675   |   -567.653132   
bse49_P-C_16_A   |   -997.31776   |   -996.458109   |   -997.320876   
bse49_P-C_16_AB   |   -1565.118141   |   -1563.097595   |   -1565.11999   
bse49_P-C_17_AB   |   -929.625703   |   -926.844651   |   -929.623024   
bse49_P-C_18_AB   |   -851.137662   |   -848.765999   |   -851.136395   
bse49_P-C_19_AB   |   -890.383464   |   -887.806744   |   -890.381721   
bse49_P-C_1_AB   |   -499.661532   |   -498.626804   |   -499.65861   
bse49_P-C_20_AB   |   -764.554921   |   -762.382433   |   -764.552155   
bse49_P-C_22_AB   |   -1055.448662   |   -1052.248194   |   -1055.451003   
bse49_P-C_23_AB   |   -1094.692391   |   -1091.28462   |   -1094.692665   
bse49_P-C_24_AB   |   -419.944653   |   -419.357337   |   -419.939211   
bse49_P-C_25_AB   |   -495.130037   |   -494.254248   |   -495.126348   
bse49_P-C_26_AB   |   -434.81   |   -434.213049   |   -434.804173   
bse49_P-C_27_AB   |   -573.353723   |   -572.0393   |   -573.351358   
bse49_P-C_28_AB   |   -686.55546   |   -684.784638   |   -686.55225   
bse49_P-C_29_AB   |   -612.599715   |   -611.080433   |   -612.599368   
bse49_P-C_2_AB   |   -726.746453   |   -724.702452   |   -726.740521   
bse49_P-C_30_AB   |   -651.853341   |   -650.121773   |   -651.854481   
bse49_P-C_31_AB   |   -691.107387   |   -689.165268   |   -691.111138   
bse49_P-C_32_AB   |   -537.70559   |   -536.492814   |   -537.700668   
bse49_P-C_33_AB   |   -576.960355   |   -575.543135   |   -576.955249   
bse49_P-C_34_AB   |   -459.184711   |   -458.38413   |   -459.176801   
bse49_P-C_35_A   |   -337.316403   |   -336.172477   |   -337.324149   
bse49_P-C_35_AB   |   -877.935355   |   -875.90947   |   -877.930084   
bse49_P-C_37_AB   |   -625.524912   |   -624.069495   |   -625.530122   
bse49_P-C_38_AB   |   -691.108316   |   -689.163628   |   -691.112572   
bse49_P-C_39_AB   |   -1010.236681   |   -1007.434237   |   -1010.241516   
bse49_P-C_3_AB   |   -725.306428   |   -723.347768   |   -725.310015   
bse49_P-C_40_AB   |   -811.889656   |   -809.724574   |   -811.889867   
bse49_P-C_41_AB   |   -476.459158   |   -475.584061   |   -476.457157   
bse49_P-C_42_AB   |   -421.175186   |   -420.549429   |   -421.170733   
bse49_P-C_43_AB   |   -460.425515   |   -459.590485   |   -460.423096   
bse49_P-C_44_AB   |   -499.680163   |   -498.63313   |   -499.679847   
bse49_P-C_45_AB   |   -684.836034   |   -683.119767   |   -684.842298   
bse49_P-C_46_AB   |   -499.664232   |   -498.625716   |   -499.66026   
bse49_P-C_47_AB   |   -381.932386   |   -381.511912   |   -381.928952   
bse49_P-C_48_AB   |   -586.266808   |   -585.02189   |   -586.26834   
bse49_P-C_49_AB   |   -1210.617679   |   -1207.934329   |   -1210.628687   
bse49_P-C_4_AB   |   -686.06285   |   -684.308688   |   -686.066085   
bse49_P-C_50_A   |   -397.360635   |   -396.924729   |   -397.357268   
bse49_P-C_50_AB   |   -437.241831   |   -436.561422   |   -437.242457   
bse49_P-C_51_A   |   -459.769051   |   -458.968072   |   -459.774901   
bse49_P-C_51_AB   |   -880.446258   |   -878.992441   |   -880.452575   
bse49_P-C_52_AB   |   -811.058454   |   -808.885094   |   -811.060618   
bse49_P-C_53_AB   |   -573.635873   |   -572.338889   |   -573.63741   
bse49_P-C_54_AB   |   -612.879805   |   -611.377959   |   -612.880686   
bse49_P-C_55_AB   |   -651.860133   |   -650.123445   |   -651.863476   
bse49_P-C_56_AB   |   -725.310904   |   -723.345581   |   -725.307878   
bse49_P-C_57_AB   |   -798.994347   |   -796.756847   |   -798.999975   
