Name   |   Ref (HF/aDZ + (C/CBS - C/aDZ)) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_C (A.U.)
BDE49_nonexpt_2612_mol1   |   -1028.88019700   |   -1028.56329200   |   -1028.87971300
BDE49_nonexpt_2613_mol1   |   -1193.68229500   |   -1193.24325500   |   -1193.68309700
BDE49_nonexpt_2615_mol1   |   -536.75957100   |   -536.56602700   |   -536.75988100
BDE49_nonexpt_2616_mol1   |   -895.27488100   |   -895.06591000   |   -895.27471300
BDE49_nonexpt_2617_mol1   |   -934.35725400   |   -934.10357600   |   -934.35762500
BDE49_nonexpt_2618_mol1   |   -572.60275400   |   -572.38253900   |   -572.60304200
BDE49_nonexpt_2619_mol1   |   -552.77296600   |   -552.56629900   |   -552.77382500
BDE49_nonexpt_261_mol1   |   -1280.49073300   |   -1280.01181600   |   -1280.49097200
BDE49_nonexpt_261_mol2   |   -820.79478400   |   -820.39527200   |   -820.79499700
BDE49_nonexpt_2620_mol1   |   -591.84622800   |   -591.59602900   |   -591.84676300
BDE49_nonexpt_2621_mol1   |   -701.33676200   |   -701.00173900   |   -701.33754600
BDE49_nonexpt_2622_mol1   |   -635.70325500   |   -635.42404600   |   -635.70368300
BDE49_nonexpt_2622_mol2   |   -536.17411000   |   -535.98893200   |   -536.17420000
BDE49_nonexpt_2623_mol1   |   -734.65422600   |   -734.28952100   |   -734.65462200
BDE49_nonexpt_2623_mol2   |   -635.12573200   |   -634.85508400   |   -635.12563000
BDE49_nonexpt_2624_mol1   |   -1084.89234400   |   -1084.44653900   |   -1084.89302400
BDE49_nonexpt_2624_mol2   |   -985.37531500   |   -985.02306600   |   -985.37568000
BDE49_nonexpt_2625_mol1   |   -985.86946000   |   -985.51054400   |   -985.87000900
BDE49_nonexpt_2625_mol2   |   -886.35045500   |   -886.08519900   |   -886.35080400
BDE49_nonexpt_2626_mol1   |   -886.84503300   |   -886.57353300   |   -886.84551800
BDE49_nonexpt_2626_mol2   |   -787.32544800   |   -787.14747000   |   -787.32574300
BDE49_nonexpt_2627_mol1   |   -787.82287600   |   -787.63907100   |   -787.82325800
BDE49_nonexpt_2628_mol1   |   -839.04726500   |   -838.85248100   |   -839.04687100
BDE49_nonexpt_2629_mol1   |   -917.22825500   |   -916.94396700   |   -917.22863300
BDE49_nonexpt_262_mol1   |   -2360.58494000   |   -2360.14843000   |   -2360.58617400
BDE49_nonexpt_262_mol2   |   -1900.89273600   |   -1900.53570600   |   -1900.89417500
BDE49_nonexpt_2630_mol1   |   -1454.73150100   |   -1454.39434200   |   -1454.73206300
BDE49_nonexpt_2631_mol1   |   -1913.70543500   |   -1913.29727100   |   -1913.70659100
BDE49_nonexpt_2632_mol1   |   -740.44029000   |   -740.05945900   |   -740.43959600
BDE49_nonexpt_2633_mol1   |   -944.09971000   |   -943.53232600   |   -944.09847500
BDE49_nonexpt_2634_mol1   |   -1147.73882900   |   -1146.98674600   |   -1147.73724100
BDE49_nonexpt_2635_mol1   |   -614.92723700   |   -614.64637600   |   -614.92717400
BDE49_nonexpt_2636_mol1   |   -575.84390000   |   -575.60657900   |   -575.84409500
BDE49_nonexpt_2637_mol1   |   -654.00897900   |   -653.68557000   |   -654.00915100
BDE49_nonexpt_2638_mol1   |   -654.00776500   |   -653.68375200   |   -654.00780400
BDE49_nonexpt_2639_mol1   |   -654.00697700   |   -653.68257900   |   -654.00702800
BDE49_nonexpt_263_mol1   |   -182.76806000   |   -182.56119900   |   -182.76851400
BDE49_nonexpt_2643_mol1   |   -1120.00459700   |   -1119.57859800   |   -1120.00592700
BDE49_nonexpt_2644_mol1   |   -685.49122000   |   -685.16463600   |   -685.49162100
BDE49_nonexpt_2645_mol1   |   -724.55980900   |   -724.19028200   |   -724.56056300
BDE49_nonexpt_2646_mol1   |   -610.51925500   |   -610.26467700   |   -610.51981600
BDE49_nonexpt_2647_mol1   |   -1138.90143700   |   -1138.42023100   |   -1138.90288600
BDE49_nonexpt_2648_mol1   |   -709.48314000   |   -709.14274100   |   -709.48377700
BDE49_nonexpt_2649_mol1   |   -1069.51838100   |   -1069.19136300   |   -1069.51927400
BDE49_nonexpt_264_mol1   |   -409.06784100   |   -408.64955800   |   -409.06787800
BDE49_nonexpt_2650_mol1   |   -647.42276200   |   -647.13399200   |   -647.42285600
BDE49_nonexpt_2651_mol1   |   -686.48809600   |   -686.15644400   |   -686.48990600
BDE49_nonexpt_2652_mol1   |   -574.64130400   |   -574.41164600   |   -574.64092900
BDE49_nonexpt_2653_mol1   |   -573.41349400   |   -573.19114700   |   -573.41364100
BDE49_nonexpt_2654_mol1   |   -589.47451100   |   -589.24333800   |   -589.47434600
BDE49_nonexpt_2655_mol1   |   -987.07507800   |   -986.78405500   |   -987.07568200
BDE49_nonexpt_2656_mol1   |   -665.65038500   |   -665.33751500   |   -665.65030200
BDE49_nonexpt_2657_mol1   |   -704.72479500   |   -704.36837300   |   -704.72501100
BDE49_nonexpt_2658_mol1   |   -743.78763300   |   -743.38789100   |   -743.78763100
BDE49_nonexpt_2659_mol1   |   -744.93794200   |   -744.52972100   |   -744.93647300
BDE49_nonexpt_265_mol1   |   -332.81218800   |   -332.45980500   |   -332.81269500
BDE49_nonexpt_2661_mol1   |   -626.41077700   |   -626.14467300   |   -626.40886800
BDE49_nonexpt_2662_mol1   |   -1292.86937200   |   -1292.60056200   |   -1292.86982200
BDE49_nonexpt_2663_mol1   |   -987.05961300   |   -986.77023600   |   -987.06081200
BDE49_nonexpt_2664_mol1   |   -1008.11625400   |   -1007.80453000   |   -1008.11614700
BDE49_nonexpt_2664_mol2   |   -908.58730100   |   -908.36979500   |   -908.58677000
BDE49_nonexpt_2665_mol1   |   -933.15110300   |   -932.90917600   |   -933.15135000
BDE49_nonexpt_2666_mol1   |   -1008.10813900   |   -1007.79378900   |   -1008.10808400
BDE49_nonexpt_2667_mol1   |   -1330.74462400   |   -1330.44515600   |   -1330.74460900
BDE49_nonexpt_2668_mol1   |   -1369.82916400   |   -1369.48505100   |   -1369.82975100
BDE49_nonexpt_2669_mol1   |   -1047.17920400   |   -1046.82270700   |   -1047.18083500
BDE49_nonexpt_266_mol1   |   -559.09987700   |   -558.53642500   |   -559.09925200
BDE49_nonexpt_2670_mol1   |   -1159.07227600   |   -1158.60377800   |   -1159.07327000
BDE49_nonexpt_2671_mol1   |   -1084.14810200   |   -1083.74954700   |   -1084.14996300
BDE49_nonexpt_2672_mol1   |   -590.66231300   |   -590.42080300   |   -590.66222400
BDE49_nonexpt_2673_mol1   |   -629.73715400   |   -629.45206200   |   -629.73704200
BDE49_nonexpt_2674_mol1   |   -664.38101500   |   -664.07962300   |   -664.38047400
BDE49_nonexpt_2675_mol1   |   -665.55012300   |   -665.23761000   |   -665.54979500
BDE49_nonexpt_2676_mol1   |   -704.64117700   |   -704.28452900   |   -704.64032400
BDE49_nonexpt_2677_mol1   |   -761.60127200   |   -761.19359500   |   -761.60190400
BDE49_nonexpt_2677_mol2   |   -662.07089300   |   -661.75728200   |   -662.07083200
BDE49_nonexpt_2678_mol1   |   -878.79462800   |   -878.26034200   |   -878.79682900
BDE49_nonexpt_2678_mol2   |   -779.26340700   |   -778.82284500   |   -779.26510200
BDE49_nonexpt_2679_mol1   |   -803.86275900   |   -803.39887500   |   -803.86468600
BDE49_nonexpt_267_mol1   |   -293.72966900   |   -293.42085700   |   -293.73017000
BDE49_nonexpt_2680_mol1   |   -764.77680500   |   -764.35565100   |   -764.77818000
BDE49_nonexpt_2681_mol1   |   -764.80067700   |   -764.37872500   |   -764.80204200
BDE49_nonexpt_2682_mol1   |   -725.71406400   |   -725.33516300   |   -725.71470000
BDE49_nonexpt_2683_mol1   |   -799.48956400   |   -799.04996800   |   -799.49042800
BDE49_nonexpt_2684_mol1   |   -596.59746600   |   -596.36359700   |   -596.59744500
BDE49_nonexpt_2687_mol1   |   -606.61632000   |   -606.36280900   |   -606.61564600
BDE49_nonexpt_2688_mol1   |   -645.70034600   |   -645.40325900   |   -645.70057700
BDE49_nonexpt_2689_mol1   |   -818.72153000   |   -818.25226400   |   -818.72169800
BDE49_nonexpt_268_mol1   |   -143.68557200   |   -143.52227400   |   -143.68601000
BDE49_nonexpt_2690_mol1   |   -743.48276800   |   -743.08771100   |   -743.48327100
BDE49_nonexpt_2691_mol1   |   -743.48403000   |   -743.08937700   |   -743.48546100
BDE49_nonexpt_2692_mol1   |   -743.48786200   |   -743.09243100   |   -743.48828000
BDE49_nonexpt_2693_mol1   |   -727.47714600   |   -727.09380700   |   -727.47765300
BDE49_nonexpt_2694_mol1   |   -841.48560800   |   -840.98770100   |   -841.48585200
BDE49_nonexpt_2695_mol1   |   -841.48511900   |   -840.98769900   |   -841.48552000
BDE49_nonexpt_2696_mol1   |   -841.48925100   |   -840.99190000   |   -841.49004800
BDE49_nonexpt_2697_mol1   |   -766.55977800   |   -766.13334200   |   -766.56012100
BDE49_nonexpt_2698_mol1   |   -931.16328300   |   -930.59078200   |   -931.16548800
BDE49_nonexpt_2699_mol1   |   -931.16535900   |   -930.59402500   |   -931.16456400
BDE49_nonexpt_269_mol1   |   -182.76336300   |   -182.55659200   |   -182.76378500
BDE49_nonexpt_2700_mol1   |   -1223.98051500   |   -1223.45571800   |   -1223.98081800
BDE49_nonexpt_2701_mol1   |   -880.29232000   |   -879.75696600   |   -880.29258700
BDE49_nonexpt_2702_mol1   |   -611.67008100   |   -611.40677300   |   -611.67040600
BDE49_nonexpt_2704_mol1   |   -766.56369600   |   -766.13673300   |   -766.56438100
BDE49_nonexpt_2705_mol1   |   -770.08700500   |   -769.63939100   |   -770.08693600
BDE49_nonexpt_2707_mol1   |   -728.68099700   |   -728.30947400   |   -728.68155600
BDE49_nonexpt_2708_mol1   |   -668.82185000   |   -668.49228700   |   -668.82248100
BDE49_nonexpt_2709_mol1   |   -833.61362400   |   -833.16340300   |   -833.61425200
BDE49_nonexpt_270_mol1   |   -752.73121500   |   -752.35136100   |   -752.73197200
BDE49_nonexpt_2711_mol2   |   -593.55686300   |   -593.28403400   |   -593.55646200
BDE49_nonexpt_2712_mol1   |   -1256.55836200   |   -1255.96397100   |   -1256.55958900
BDE49_nonexpt_2713_mol1   |   -1254.14742300   |   -1253.56375500   |   -1254.14893900
BDE49_nonexpt_2714_mol1   |   -1332.31242000   |   -1331.64288200   |   -1332.31396600
BDE49_nonexpt_2715_mol1   |   -1178.39356900   |   -1177.88464300   |   -1178.39473600
BDE49_nonexpt_2716_mol1   |   -1217.47595800   |   -1216.92364800   |   -1217.47709300
BDE49_nonexpt_2717_mol1   |   -1217.47666400   |   -1216.92431900   |   -1217.47783700
BDE49_nonexpt_2718_mol1   |   -1294.47395100   |   -1293.84209700   |   -1294.47541000
BDE49_nonexpt_2718_mol2   |   -744.32943700   |   -743.91415000   |   -744.32968300
BDE49_nonexpt_2719_mol1   |   -1290.94718200   |   -1290.33552500   |   -1290.94862400
BDE49_nonexpt_271_mol1   |   -332.80570600   |   -332.45444900   |   -332.80600400
BDE49_nonexpt_2720_mol1   |   -1749.93038400   |   -1749.24837100   |   -1749.93242300
BDE49_nonexpt_2721_mol1   |   -1749.93853800   |   -1749.25575000   |   -1749.94018400
BDE49_nonexpt_2723_mol1   |   -1749.93396800   |   -1749.25056100   |   -1749.93573600
BDE49_nonexpt_2723_mol3   |   -1009.07409300   |   -1008.79652800   |   -1009.07414100
BDE49_nonexpt_2724_mol1   |   -1330.03028300   |   -1329.37520000   |   -1330.03170200
BDE49_nonexpt_2725_mol1   |   -1369.11137700   |   -1368.41329200   |   -1369.11266900
BDE49_nonexpt_2726_mol1   |   -1219.97021500   |   -1219.46442600   |   -1219.97159500
BDE49_nonexpt_2727_mol1   |   -1693.93472900   |   -1692.99809400   |   -1693.93591000
BDE49_nonexpt_2727_mol2   |   -846.93954300   |   -846.47725700   |   -846.93979500
BDE49_nonexpt_272_mol1   |   -182.76198800   |   -182.55561000   |   -182.76221200
BDE49_nonexpt_2730_mol1   |   -1100.22923900   |   -1099.80679000   |   -1100.23057200
BDE49_nonexpt_2731_mol2   |   -1013.47077600   |   -1013.16972100   |   -1013.47083500
BDE49_nonexpt_2736_mol1   |   -1030.84487100   |   -1030.46044300   |   -1030.84573100
BDE49_nonexpt_2738_mol1   |   -1468.23408900   |   -1467.50845700   |   -1468.23598200
BDE49_nonexpt_2739_mol1   |   -987.37406600   |   -987.05771200   |   -987.37495200
BDE49_nonexpt_273_mol1   |   -409.07125200   |   -408.65293000   |   -409.07127200
BDE49_nonexpt_2740_mol1   |   -874.51790500   |   -874.30683900   |   -874.51823300
BDE49_nonexpt_2742_mol1   |   -913.60016000   |   -913.34605200   |   -913.60055500
BDE49_nonexpt_2743_mol1   |   -948.29092800   |   -948.01800100   |   -948.29176600
BDE49_nonexpt_2745_mol1   |   -1656.05317400   |   -1655.15131900   |   -1656.05465400
BDE49_nonexpt_2746_mol1   |   -1531.92159500   |   -1531.12962800   |   -1531.92286300
BDE49_nonexpt_2747_mol1   |   -1145.71925100   |   -1145.21934600   |   -1145.72060900
BDE49_nonexpt_2748_mol1   |   -1151.95322300   |   -1151.49430200   |   -1151.95235900
BDE49_nonexpt_274_mol1   |   -332.80769000   |   -332.45612600   |   -332.80774900
BDE49_nonexpt_2750_mol1   |   -1000.01648000   |   -999.70727200   |   -1000.01507800
BDE49_nonexpt_2751_mol1   |   -1178.39550300   |   -1177.88617500   |   -1178.39680800
BDE49_nonexpt_2752_mol1   |   -1654.49130000   |   -1653.88717800   |   -1654.49372400
BDE49_nonexpt_2754_mol1   |   -1543.16878000   |   -1542.37257800   |   -1543.16981300
BDE49_nonexpt_275_mol1   |   -404.21614300   |   -403.81341100   |   -404.21665100
BDE49_nonexpt_276_mol1   |   -293.72623600   |   -293.41771200   |   -293.72648700
BDE49_nonexpt_277_mol1   |   -218.70548500   |   -218.46963500   |   -218.70530400
BDE49_nonexpt_278_mol1   |   -143.68183400   |   -143.51859700   |   -143.68208500
BDE49_nonexpt_279_mol1   |   -272.25402600   |   -271.97632300   |   -272.25461800
BDE49_nonexpt_280_mol1   |   -217.51200400   |   -217.28377500   |   -217.51246600
BDE49_nonexpt_281_mol1   |   -272.26185600   |   -271.98439500   |   -272.26287400
BDE49_nonexpt_282_mol1   |   -272.25640900   |   -271.97882400   |   -272.25672000
BDE49_nonexpt_283_mol1   |   -1172.63720600   |   -1172.22933200   |   -1172.63836900
BDE49_nonexpt_284_mol1   |   -159.79169300   |   -159.61336600   |   -159.79145800
BDE49_nonexpt_284_mol2   |   -120.04823700   |   -119.92105300   |   -120.04790800
BDE49_nonexpt_285_mol1   |   -536.51127800   |   -535.97164800   |   -536.51033600
BDE49_nonexpt_286_mol1   |   -458.34792800   |   -457.89464500   |   -458.34751700
BDE49_nonexpt_287_mol1   |   -497.43016100   |   -496.93391700   |   -497.42929500
BDE49_nonexpt_288_mol1   |   -296.86976400   |   -296.54798600   |   -296.86969700
BDE49_nonexpt_289_mol1   |   -497.42826200   |   -496.93242300   |   -497.42807300
BDE49_nonexpt_290_mol1   |   -662.01856300   |   -661.37983800   |   -662.01693900
BDE49_nonexpt_291_mol1   |   -701.09955600   |   -700.41787800   |   -701.09807000
BDE49_nonexpt_291_mol3   |   -175.81665500   |   -175.64690900   |   -175.81559500
BDE49_nonexpt_292_mol1   |   -103.41279300   |   -103.30156000   |   -103.41339400
BDE49_nonexpt_293_mol1   |   -178.36089000   |   -178.17837800   |   -178.36223700
BDE49_nonexpt_294_mol1   |   -118.27068500   |   -118.15671700   |   -118.27022700
BDE49_nonexpt_295_mol1   |   -256.25255300   |   -255.98645400   |   -256.25291400
BDE49_nonexpt_296_mol1   |   -369.08399400   |   -368.71172300   |   -369.08557500
BDE49_nonexpt_297_mol1   |   -295.32413800   |   -295.01475800   |   -295.32528400
BDE49_nonexpt_298_mol1   |   -373.52495000   |   -373.12716200   |   -373.52545100
BDE49_nonexpt_299_mol1   |   -220.67202500   |   -220.42759900   |   -220.67305200
BDE49_nonexpt_2_mol1   |   -208.04854900   |   -207.81571000   |   -208.04897200
BDE49_nonexpt_2_mol2   |   -103.95928700   |   -103.84641600   |   -103.96010200
BDE49_nonexpt_2_mol3   |   -103.96009400   |   -103.84721400   |   -103.96081300
BDE49_nonexpt_300_mol1   |   -259.76222300   |   -259.47496800   |   -259.76270100
BDE49_nonexpt_301_mol1   |   -142.48451300   |   -142.32757200   |   -142.48525000
BDE49_nonexpt_302_mol1   |   -560.44526600   |   -559.93755600   |   -560.44501500
BDE49_nonexpt_304_mol1   |   -617.14867800   |   -616.56802200   |   -617.14835600
BDE49_nonexpt_305_mol1   |   -419.26536500   |   -418.85556700   |   -419.26456500
BDE49_nonexpt_307_mol1   |   -104.60100300   |   -104.48148500   |   -104.60146500
BDE49_nonexpt_308_mol1   |   -292.53548100   |   -292.23463900   |   -292.53617100
BDE49_nonexpt_310_mol1   |   -65.52336300   |   -65.44780200   |   -65.52374900
BDE49_nonexpt_311_mol1   |   -120.69368200   |   -120.55990700   |   -120.69308900
BDE49_nonexpt_311_mol2   |   -80.94788000   |   -80.86579300   |   -80.94723300
BDE49_nonexpt_312_mol1   |   -247.19968800   |   -246.92176200   |   -247.20041200
BDE49_nonexpt_312_mol2   |   -143.09831500   |   -142.94033800   |   -143.09983600
BDE49_nonexpt_313_mol1   |   -493.39272200   |   -492.90902000   |   -493.39348700
BDE49_nonexpt_315_mol1   |   -256.56719900   |   -256.29639900   |   -256.56813600
BDE49_nonexpt_316_mol1   |   -295.65011700   |   -295.33567000   |   -295.65092400
BDE49_nonexpt_317_mol1   |   -334.44685200   |   -334.09230500   |   -334.44666000
BDE49_nonexpt_318_mol1   |   -257.78522600   |   -257.50644600   |   -257.78494900
BDE49_nonexpt_319_mol1   |   -609.97579400   |   -609.37688300   |   -609.97570600
BDE49_nonexpt_320_mol1   |   -609.97512400   |   -609.37615500   |   -609.97494100
BDE49_nonexpt_321_mol1   |   -445.36466900   |   -444.91058900   |   -445.36525800
BDE49_nonexpt_322_mol1   |   -813.66845800   |   -812.88221500   |   -813.66783600
BDE49_nonexpt_323_mol1   |   -649.06061800   |   -648.41884400   |   -649.06025600
BDE49_nonexpt_324_mol1   |   -254.64706100   |   -254.38182900   |   -254.64752600
BDE49_nonexpt_325_mol1   |   -253.45203400   |   -253.19502400   |   -253.45256500
BDE49_nonexpt_326_mol1   |   -331.27247400   |   -330.93361500   |   -331.27270100
BDE49_nonexpt_327_mol1   |   -179.62617300   |   -179.43380500   |   -179.62617900
BDE49_nonexpt_328_mol1   |   -140.54536700   |   -140.39685600   |   -140.54515500
BDE49_nonexpt_328_mol3   |   -100.79905100   |   -100.70260000   |   -100.79916600
BDE49_nonexpt_329_mol1   |   -370.34805300   |   -369.96599400   |   -370.34854100
BDE49_nonexpt_330_mol1   |   -825.98665400   |   -825.21732000   |   -825.98844400
BDE49_nonexpt_331_mol1   |   -1517.51170100   |   -1517.14804400   |   -1517.51246400
BDE49_nonexpt_332_mol1   |   -437.41256100   |   -437.00593900   |   -437.41266100
BDE49_nonexpt_333_mol1   |   -409.80655900   |   -409.37414500   |   -409.80679300
BDE49_nonexpt_334_mol1   |   -292.52350700   |   -292.22108400   |   -292.52418400
BDE49_nonexpt_335_mol1   |   -334.42947700   |   -334.07549600   |   -334.42973600
BDE49_nonexpt_336_mol1   |   -445.37134300   |   -444.91657000   |   -445.37227100
BDE49_nonexpt_338_mol1   |   -311.41691600   |   -311.09289700   |   -311.41622900
BDE49_nonexpt_339_mol1   |   -256.52633900   |   -256.25644600   |   -256.52774200
BDE49_nonexpt_340_mol1   |   -826.58056000   |   -825.79946800   |   -826.57759600
BDE49_nonexpt_341_mol1   |   -143.72402400   |   -143.55905800   |   -143.72423800
BDE49_nonexpt_342_mol1   |   -1081.90328700   |   -1081.23780200   |   -1081.90374800
BDE49_nonexpt_343_mol1   |   -721.86432400   |   -721.18332300   |   -721.86311800
BDE49_nonexpt_344_mol1   |   -622.93258700   |   -622.33634000   |   -622.93087700
BDE49_nonexpt_345_mol1   |   -483.17948300   |   -482.69158800   |   -483.17973500
BDE49_nonexpt_346_mol1   |   -334.40232700   |   -334.05002200   |   -334.40356000
BDE49_nonexpt_347_mol1   |   -373.47754000   |   -373.08280300   |   -373.47897100
