Name   |   Ref (HF/CBS) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_HF (A.U.)
bse49_B-P_9_AB   |   -595.805732   |   -595.69488   |   -595.805645
bse49_B-S_10_AB   |   -1249.047153   |   -1248.864491   |   -1249.047013
bse49_B-S_11_A   |   -1851.488036   |   -1851.359988   |   -1851.488316
bse49_B-S_11_AB   |   -2672.55007   |   -2672.38072   |   -2672.550463
bse49_B-S_11_B   |   -820.963861   |   -820.918179   |   -820.963697
bse49_B-S_12_AB   |   -1164.031636   |   -1163.886443   |   -1164.031776
bse49_B-S_13_AB   |   -1297.290486   |   -1297.201115   |   -1297.290399
bse49_B-S_14_A   |   -873.786133   |   -873.717624   |   -873.786578
bse49_B-S_14_AB   |   -1694.84412   |   -1694.734204   |   -1694.844081
bse49_B-S_15_AB   |   -1861.964289   |   -1861.712314   |   -1861.964008
bse49_B-S_16_AB   |   -1318.06204   |   -1317.958002   |   -1318.061829
bse49_B-S_16_B   |   -496.985822   |   -496.925193   |   -496.985193
bse49_B-S_17_AB   |   -1484.632453   |   -1484.487088   |   -1484.63279
bse49_B-S_18_A   |   -501.484317   |   -501.432296   |   -501.48446
bse49_B-S_18_AB   |   -899.715285   |   -899.645002   |   -899.715476
bse49_B-S_19_AB   |   -424.008698   |   -423.979697   |   -424.008983
bse49_B-S_1_AB   |   -1732.704329   |   -1732.58309   |   -1732.7041
bse49_B-S_20_AB   |   -1161.968799   |   -1161.820827   |   -1161.969451
bse49_B-S_21_AB   |   -1262.924054   |   -1262.743591   |   -1262.924472
bse49_B-S_22_AB   |   -1165.188686   |   -1165.039351   |   -1165.188651
bse49_B-S_23_AB   |   -1871.704565   |   -1871.551937   |   -1871.704763
bse49_B-S_24_A   |   -554.314431   |   -554.245898   |   -554.314352
bse49_B-S_24_AB   |   -1375.39131   |   -1375.278272   |   -1375.391158
bse49_B-S_25_AB   |   -1336.341514   |   -1336.240579   |   -1336.341321
bse49_B-S_25_B   |   -820.965423   |   -820.920125   |   -820.965708
bse49_B-S_26_AB   |   -1143.021117   |   -1142.884473   |   -1143.020826
bse49_B-S_27_AB   |   -1249.051879   |   -1248.869033   |   -1249.051823
bse49_B-S_28_AB   |   -463.055882   |   -463.01211   |   -463.0558
bse49_B-S_29_AB   |   -1258.24001   |   -1258.162056   |   -1258.239815
bse49_B-S_2_AB   |   -1067.252974   |   -1067.138581   |   -1067.252726
bse49_B-S_30_A   |   -834.734435   |   -834.677175   |   -834.734572
bse49_B-S_30_AB   |   -1655.793395   |   -1655.69482   |   -1655.793283
bse49_B-S_30_B   |   -820.966254   |   -820.921176   |   -820.966857
bse49_B-S_31_AB   |   -1510.192772   |   -1510.063393   |   -1510.192781
bse49_B-S_32_A   |   -1044.329315   |   -1044.135316   |   -1044.328447
bse49_B-S_32_AB   |   -1268.178401   |   -1267.891831   |   -1268.178425
bse49_B-S_33_AB   |   -1219.191065   |   -1219.127291   |   -1219.191035
bse49_B-S_34_AB   |   -1616.742457   |   -1616.658076   |   -1616.742674
bse49_B-S_34_B   |   -795.680957   |   -795.638657   |   -795.681363
bse49_B-S_35_AB   |   -1561.603833   |   -1561.43978   |   -1561.604305
bse49_B-S_36_AB   |   -1765.166087   |   -1764.941376   |   -1765.166458
bse49_B-S_37_A   |   -588.999308   |   -588.92065   |   -588.999383
bse49_B-S_37_AB   |   -1410.073574   |   -1409.950606   |   -1410.073857
bse49_B-S_38_A   |   -628.047586   |   -627.957177   |   -628.047743
bse49_B-S_38_AB   |   -1449.12311   |   -1448.988256   |   -1449.123275
bse49_B-S_39_AB   |   -1205.212815   |   -1205.049782   |   -1205.212821
bse49_B-S_40_A   |   -369.779324   |   -369.656832   |   -369.779274
bse49_B-S_40_AB   |   -768.01628   |   -767.875905   |   -768.016641
bse49_B-S_41_A   |   -947.515236   |   -947.424592   |   -947.515396
bse49_B-S_41_AB   |   -1768.579887   |   -1768.446835   |   -1768.579486
bse49_B-S_42_AB   |   -1448.820791   |   -1448.69003   |   -1448.820831
bse49_B-S_43_A   |   -515.263345   |   -515.206651   |   -515.263179
bse49_B-S_45_AB   |   -1249.049419   |   -1248.866483   |   -1249.049386
bse49_B-S_46_AB   |   -1375.382101   |   -1375.269624   |   -1375.38162
bse49_B-S_47_A   |   -2211.518648   |   -2211.408908   |   -2211.519106
bse49_B-S_47_AB   |   -3032.577613   |   -3032.427   |   -3032.577925
bse49_B-S_48_A   |   -1131.445766   |   -1131.278647   |   -1131.445979
bse49_B-S_48_AB   |   -1952.506498   |   -1952.298229   |   -1952.506731
bse49_B-S_49_AB   |   -1165.183128   |   -1165.03386   |   -1165.182899
bse49_B-S_4_AB   |   -1375.392329   |   -1375.278995   |   -1375.39234
bse49_B-S_50_A   |   -553.126273   |   -553.058762   |   -553.125971
bse49_B-S_50_AB   |   -776.979672   |   -776.819256   |   -776.979786
bse49_B-S_51_AB   |   -907.763882   |   -907.561725   |   -907.763984
bse49_B-S_5_A   |   -1491.466322   |   -1491.31872   |   -1491.466708
bse49_B-S_5_AB   |   -2312.527002   |   -2312.33829   |   -2312.527447
bse49_B-S_6_A   |   -857.048752   |   -857.007292   |   -857.048693
bse49_B-S_6_AB   |   -1678.120344   |   -1678.035618   |   -1678.120517
bse49_B-S_7_AB   |   -1985.120923   |   -1984.969959   |   -1985.120986
bse49_B-S_8_AB   |   -1347.937408   |   -1347.718542   |   -1347.937555
bse49_B-S_9_AB   |   -1347.947383   |   -1347.728652   |   -1347.947375
bse49_B-Si_10_AB   |   -433.702005   |   -433.628168   |   -433.702318
bse49_B-Si_11_AB   |   -698.864811   |   -698.723992   |   -698.864746
bse49_B-Si_12_A   |   -407.819466   |   -407.757061   |   -407.819312
bse49_B-Si_12_AB   |   -583.634305   |   -583.50962   |   -583.634715
bse49_B-Si_13_AB   |   -694.041235   |   -693.886551   |   -694.041099
bse49_B-Si_14_A   |   -368.773596   |   -368.72289   |   -368.773406
bse49_B-Si_14_AB   |   -544.588227   |   -544.474991   |   -544.588515
bse49_B-Si_15_AB   |   -469.612232   |   -469.525117   |   -469.612423
bse49_B-Si_16_AB   |   -394.638955   |   -394.578877   |   -394.639053
bse49_B-Si_17_AB   |   -468.404629   |   -468.321502   |   -468.404524
bse49_B-Si_18_AB   |   -562.155968   |   -562.054484   |   -562.155628
bse49_B-Si_19_AB   |   -562.154701   |   -562.053444   |   -562.15443
bse49_B-Si_1_A   |   -407.807604   |   -407.747876   |   -407.807679
bse49_B-Si_1_AB   |   -433.669152   |   -433.600057   |   -433.669273
bse49_B-Si_20_A   |   -1247.719128   |   -1247.644003   |   -1247.719065
bse49_B-Si_20_AB   |   -1423.537376   |   -1423.400841   |   -1423.537698
bse49_B-Si_21_AB   |   -410.708589   |   -410.647983   |   -410.709019
bse49_B-Si_21_B   |   -290.646391   |   -290.62584   |   -290.646512
bse49_B-Si_22_AB   |   -787.220034   |   -787.035974   |   -787.220523
bse49_B-Si_23_AB   |   -709.124688   |   -708.963195   |   -709.12482
bse49_B-Si_24_AB   |   -748.171157   |   -747.998397   |   -748.171637
bse49_B-Si_25_A   |   -621.505998   |   -621.367925   |   -621.505187
bse49_B-Si_25_AB   |   -845.344332   |   -845.115667   |   -845.344384
bse49_B-Si_26_AB   |   -748.192205   |   -748.017367   |   -748.192422
bse49_B-Si_27_AB   |   -912.705608   |   -912.481479   |   -912.70602
bse49_B-Si_28_AB   |   -951.751306   |   -951.515947   |   -951.751959
bse49_B-Si_29_A   |   -382.431545   |   -382.383132   |   -382.431319
bse49_B-Si_29_AB   |   -408.299425   |   -408.241231   |   -408.299196
bse49_B-Si_2_AB   |   -698.861721   |   -698.721248   |   -698.861935
bse49_B-Si_30_AB   |   -546.15533   |   -546.056865   |   -546.155437
bse49_B-Si_31_AB   |   -585.208491   |   -585.098138   |   -585.208542
bse49_B-Si_32_AB   |   -624.289759   |   -624.166781   |   -624.289491
bse49_B-Si_33_A   |   -484.73098   |   -484.65186   |   -484.730944
bse49_B-Si_33_AB   |   -510.598545   |   -510.509577   |   -510.598713
bse49_B-Si_34_A   |   -445.653004   |   -445.584997   |   -445.653135
bse49_B-Si_34_AB   |   -471.517557   |   -471.439866   |   -471.517763
bse49_B-Si_35_A   |   -523.791781   |   -523.700987   |   -523.791868
bse49_B-Si_35_AB   |   -549.656882   |   -549.556388   |   -549.657012
bse49_B-Si_36_A   |   -406.604332   |   -406.545849   |   -406.604199
bse49_B-Si_36_AB   |   -432.470306   |   -432.402062   |   -432.470085
bse49_B-Si_37_A   |   -587.589439   |   -587.429148   |   -587.58956
bse49_B-Si_38_AB   |   -624.27822   |   -624.15804   |   -624.278487
bse49_B-Si_39_AB   |   -868.017419   |   -867.777529   |   -868.017772
bse49_B-Si_3_AB   |   -583.621995   |   -583.499364   |   -583.622234
bse49_B-Si_40_AB   |   -670.056112   |   -669.908627   |   -670.056247
bse49_B-Si_41_AB   |   -394.627438   |   -394.572189   |   -394.627722
bse49_B-Si_42_AB   |   -433.709653   |   -433.639368   |   -433.709697
bse49_B-Si_42_B   |   -329.710007   |   -329.674072   |   -329.709952
bse49_B-Si_43_AB   |   -582.436776   |   -582.315035   |   -582.436726
bse49_B-Si_44_AB   |   -429.278061   |   -429.211968   |   -429.278201
bse49_B-Si_45_A   |   -407.804216   |   -407.744829   |   -407.80427
bse49_B-Si_46_AB   |   -316.511852   |   -316.481179   |   -316.511944
bse49_B-Si_47_AB   |   -371.643109   |   -371.594563   |   -371.643578
bse49_B-Si_48_AB   |   -744.127333   |   -743.945608   |   -744.127178
bse49_B-Si_49_AB   |   -507.41313   |   -507.322568   |   -507.413109
bse49_B-Si_4_A   |   -368.75641   |   -368.708701   |   -368.756446
bse49_B-Si_4_AB   |   -544.570864   |   -544.460193   |   -544.571049
bse49_B-Si_50_AB   |   -719.395329   |   -719.311798   |   -719.396045
bse49_B-Si_50_B   |   -428.725844   |   -428.659672   |   -428.726074
bse49_B-Si_52_AB   |   -508.675268   |   -508.574597   |   -508.675661
bse49_B-Si_53_AB   |   -696.104969   |   -695.953603   |   -696.104964
bse49_B-Si_54_AB   |   -751.163976   |   -750.99638   |   -751.163905
bse49_B-Si_55_AB   |   -751.159628   |   -750.991448   |   -751.15924
bse49_B-Si_56_AB   |   -899.671428   |   -899.459554   |   -899.671184
bse49_B-Si_58_AB   |   -735.155394   |   -734.99254   |   -735.1557
bse49_B-Si_59_AB   |   -735.158021   |   -734.994516   |   -735.158129
bse49_B-Si_5_AB   |   -394.621746   |   -394.564273   |   -394.621792
bse49_B-Si_60_AB   |   -505.524685   |   -505.425582   |   -505.524751
bse49_B-Si_61_AB   |   -466.460859   |   -466.376609   |   -466.460944
bse49_B-Si_62_AB   |   -543.380626   |   -543.271467   |   -543.380633
bse49_B-Si_63_AB   |   -621.128674   |   -621.002968   |   -621.128386
bse49_B-Si_64_AB   |   -430.54918   |   -430.476286   |   -430.549211
bse49_B-Si_65_AB   |   -391.485433   |   -391.427461   |   -391.485559
bse49_B-Si_67_AB   |   -1115.60013   |   -1115.295645   |   -1115.599847
bse49_B-Si_68_A   |   -1667.65002   |   -1667.567469   |   -1667.650238
bse49_B-Si_68_AB   |   -1768.494145   |   -1768.375733   |   -1768.494097
bse49_B-Si_69_AB   |   -688.442318   |   -688.247091   |   -688.442539
bse49_B-Si_6_A   |   -442.477364   |   -442.40886   |   -442.477317
bse49_B-Si_6_AB   |   -546.476346   |   -546.373506   |   -546.476111
bse49_B-Si_70_AB   |   -699.605556   |   -699.452112   |   -699.605813
bse49_B-Si_71_A   |   -406.604986   |   -406.546498   |   -406.604751
bse49_B-Si_71_AB   |   -582.418819   |   -582.297298   |   -582.418698
bse49_B-Si_72_AB   |   -585.233597   |   -585.122637   |   -585.233526
bse49_B-Si_73_AB   |   -546.170559   |   -546.074542   |   -546.170548
bse49_B-Si_75_AB   |   -735.15703   |   -734.994358   |   -735.157168
bse49_B-Si_76_AB   |   -601.28684   |   -601.170908   |   -601.287288
bse49_B-Si_77_AB   |   -1077.197411   |   -1076.921792   |   -1077.196841
bse49_B-Si_78_A   |   -605.994997   |   -605.945481   |   -605.994757
bse49_B-Si_78_AB   |   -896.734388   |   -896.664846   |   -896.734547
bse49_B-Si_79_AB   |   -1332.630525   |   -1332.398849   |   -1332.631076
bse49_B-Si_7_AB   |   -433.684855   |   -433.613105   |   -433.684997
bse49_B-Si_80_AB   |   -972.609213   |   -972.351438   |   -972.609178
bse49_B-Si_81_AB   |   -873.631733   |   -873.42018   |   -873.631624
bse49_B-Si_82_AB   |   -733.867333   |   -733.71155   |   -733.866775
bse49_B-Si_82_B   |   -478.341296   |   -478.260056   |   -478.341027
bse49_B-Si_83_AB   |   -585.219109   |   -585.106431   |   -585.219276
bse49_B-Si_84_AB   |   -624.282175   |   -624.156064   |   -624.282556
bse49_B-Si_8_A   |   -827.78135   |   -827.712042   |   -827.781105
bse49_B-Si_8_AB   |   -1003.599225   |   -1003.468622   |   -1003.599476
bse49_B-Si_9_AB   |   -583.650992   |   -583.524334   |   -583.651225
bse49_P-C_10_AB   |   -794.893138   |   -794.68055   |   -794.892873
bse49_P-C_10_B   |   -566.685174   |   -566.548212   |   -566.686301
bse49_P-C_11_AB   |   -684.484548   |   -684.307595   |   -684.484602
bse49_P-C_12_AB   |   -459.647154   |   -459.586703   |   -459.647222
bse49_P-C_13_AB   |   -588.12883   |   -588.035874   |   -588.128964
bse49_P-C_14_AB   |   -683.294601   |   -683.117161   |   -683.2945
bse49_P-C_14_B   |   -566.686858   |   -566.549675   |   -566.687918
bse49_P-C_16_A   |   -996.522465   |   -996.458109   |   -996.522506
bse49_P-C_16_AB   |   -1563.298722   |   -1563.097595   |   -1563.299031
bse49_P-C_17_AB   |   -927.095635   |   -926.844651   |   -927.095958
bse49_P-C_18_AB   |   -848.993793   |   -848.765999   |   -848.993895
bse49_P-C_19_AB   |   -888.046162   |   -887.806744   |   -888.046199
bse49_P-C_1_AB   |   -498.699533   |   -498.626804   |   -498.699869
bse49_P-C_20_AB   |   -762.582556   |   -762.382433   |   -762.582624
bse49_P-C_22_AB   |   -1052.535686   |   -1052.248194   |   -1052.536586
bse49_P-C_23_AB   |   -1091.583329   |   -1091.28462   |   -1091.584383
bse49_P-C_24_AB   |   -419.404783   |   -419.357337   |   -419.404849
bse49_P-C_25_AB   |   -494.324068   |   -494.254248   |   -494.324064
bse49_P-C_26_AB   |   -434.262556   |   -434.213049   |   -434.262135
bse49_P-C_27_AB   |   -572.129485   |   -572.0393   |   -572.129252
bse49_P-C_28_AB   |   -684.907451   |   -684.784638   |   -684.907632
bse49_P-C_29_AB   |   -611.182167   |   -611.080433   |   -611.182329
bse49_P-C_2_AB   |   -724.834853   |   -724.702452   |   -724.834593
bse49_P-C_30_AB   |   -650.237892   |   -650.121773   |   -650.238077
bse49_P-C_31_AB   |   -689.295869   |   -689.165268   |   -689.29602
bse49_P-C_32_AB   |   -536.573049   |   -536.492814   |   -536.572902
bse49_P-C_33_AB   |   -575.635019   |   -575.543135   |   -575.635109
bse49_P-C_34_AB   |   -458.44359   |   -458.38413   |   -458.443758
bse49_P-C_35_A   |   -336.300044   |   -336.172477   |   -336.300758
bse49_P-C_35_AB   |   -876.146534   |   -875.90947   |   -876.146407
bse49_P-C_37_AB   |   -624.18456   |   -624.069495   |   -624.184411
bse49_P-C_38_AB   |   -689.293866   |   -689.163628   |   -689.294103
bse49_P-C_39_AB   |   -1007.724589   |   -1007.434237   |   -1007.725025
bse49_P-C_3_AB   |   -723.537844   |   -723.347768   |   -723.537739
bse49_P-C_40_AB   |   -809.942304   |   -809.724574   |   -809.941881
bse49_P-C_41_AB   |   -475.647866   |   -475.584061   |   -475.648144
bse49_P-C_42_AB   |   -420.598079   |   -420.549429   |   -420.598382
bse49_P-C_43_AB   |   -459.65394   |   -459.590485   |   -459.654126
bse49_P-C_44_AB   |   -498.711036   |   -498.63313   |   -498.711269
bse49_P-C_45_AB   |   -683.298202   |   -683.119767   |   -683.297772
bse49_P-C_46_AB   |   -498.698209   |   -498.625716   |   -498.698491
bse49_P-C_47_AB   |   -381.548741   |   -381.511912   |   -381.549011
bse49_P-C_48_AB   |   -585.122783   |   -585.02189   |   -585.122608
bse49_P-C_49_AB   |   -1208.145892   |   -1207.934329   |   -1208.145867
bse49_P-C_4_AB   |   -684.486868   |   -684.308688   |   -684.48667
bse49_P-C_50_A   |   -396.967257   |   -396.924729   |   -396.967131
bse49_P-C_50_AB   |   -436.622201   |   -436.561422   |   -436.622255
bse49_P-C_51_A   |   -459.03405   |   -458.968072   |   -459.034145
bse49_P-C_51_AB   |   -879.107214   |   -878.992441   |   -879.107035
bse49_P-C_52_AB   |   -809.07577   |   -808.885094   |   -809.075991
bse49_P-C_53_AB   |   -572.437773   |   -572.338889   |   -572.43784
bse49_P-C_54_AB   |   -611.488658   |   -611.377959   |   -611.488834
bse49_P-C_55_AB   |   -650.242444   |   -650.123445   |   -650.242378
bse49_P-C_56_AB   |   -723.532484   |   -723.345581   |   -723.533114
bse49_P-C_57_AB   |   -796.964077   |   -796.756847   |   -796.964301
bse49_P-C_58_AB   |   -852.022608   |   -851.799334   |   -852.022797
bse49_P-C_59_AB   |   -852.026389   |   -851.803112   |   -852.02658
bse49_P-C_5_A   |   -576.63865   |   -576.580907   |   -576.638491
bse49_P-C_5_AB   |   -1143.421162   |   -1143.227388   |   -1143.421274
bse49_P-C_60_AB   |   -1000.529232   |   -1000.261034   |   -1000.529392
bse49_P-C_61_AB   |   -1000.527891   |   -1000.259727   |   -1000.52804
bse49_P-C_62_AB   |   -836.014055   |   -835.795876   |   -836.014367
bse49_P-C_63_AB   |   -645.435911   |   -645.269549   |   -645.43562
bse49_P-C_64_AB   |   -1291.419005   |   -1291.029936   |   -1291.418883
bse49_P-C_65_A   |   -1416.396842   |   -1416.324427   |   -1416.396623
bse49_P-C_65_AB   |   -1983.16543   |   -1982.956398   |   -1983.165868
bse49_P-C_66_AB   |   -1169.074489   |   -1168.879201   |   -1169.074324
bse49_P-C_67_AB   |   -1130.021169   |   -1129.837687   |   -1130.021055
bse49_P-C_68_AB   |   -800.472296   |   -800.264453   |   -800.472543
bse49_P-C_69_AB   |   -683.283427   |   -683.106169   |   -683.283124
bse49_P-C_70_AB   |   -623.122081   |   -623.012465   |   -623.122041
bse49_P-C_71_AB   |   -650.233745   |   -650.117674   |   -650.233816
bse49_P-C_72_AB   |   -611.185944   |   -611.081276   |   -611.185837
bse49_P-C_73_AB   |   -608.303498   |   -608.193962   |   -608.303437
bse49_P-C_74_AB   |   -533.381981   |   -533.297368   |   -533.381816
bse49_P-C_76_AB   |   -836.018991   |   -835.799823   |   -836.019189
bse49_P-C_78_AB   |   -627.202801   |   -627.089238   |   -627.202752
bse49_P-C_79_AB   |   -572.42519   |   -572.331491   |   -572.425146
bse49_P-C_7_AB   |   -498.696163   |   -498.624044   |   -498.695827
bse49_P-C_80_AB   |   -696.589209   |   -696.429383   |   -696.589404
bse49_P-C_81_AB   |   -1216.99835   |   -1216.661464   |   -1216.99977
bse49_P-C_82_AB   |   -459.663112   |   -459.596883   |   -459.663322
bse49_P-C_83_AB   |   -798.883401   |   -798.721829   |   -798.883302
bse49_P-C_84_AB   |   -650.228879   |   -650.115483   |   -650.228905
bse49_P-C_85_AB   |   -689.273305   |   -689.148494   |   -689.273194
bse49_P-C_8_AB   |   -724.837649   |   -724.705212   |   -724.837517
bse49_P-Cl_10_AB   |   -1826.109665   |   -1825.956766   |   -1826.109528
bse49_P-Cl_11_A   |   -1514.622504   |   -1514.336569   |   -1514.62223
bse49_P-Cl_11_AB   |   -1974.185849   |   -1973.876773   |   -1974.186284
bse49_P-Cl_12_AB   |   -2037.371707   |   -2037.122592   |   -2037.371948
bse49_P-Cl_13_AB   |   -1124.046274   |   -1123.91015   |   -1124.045835
bse49_P-Cl_14_AB   |   -1174.329217   |   -1174.179917   |   -1174.329389
bse49_P-Cl_15_A   |   -872.29453   |   -872.105741   |   -872.294339
bse49_P-Cl_15_AB   |   -1331.862255   |   -1331.65129   |   -1331.862156
